Time(s),Degrees of Rotation
47.5,90.10986328125
47.6,90.3076171875
47.7,90.340576171875
47.8,90.142822265625
47.9,90.36529541015625
48.0,90.37353515625
48.1,90.3240966796875
48.2,90.34881591796875
48.3,90.24169921875
48.4,90.34881591796875
48.5,90.13458251953125
48.6,90.3570556640625
48.7,90.2911376953125
48.8,90.3570556640625
48.9,90.10986328125
49.0,90.34881591796875
49.1,90.076904296875
49.2,90.10162353515625
49.3,90.10162353515625
49.4,56.00555419921875
49.5,0.00823974609375
49.6,-0.00823974609375
49.7,-0.00823974609375
49.8,0.0
49.9,-0.00823974609375
50.0,-0.00823974609375
50.1,-0.00823974609375
50.2,0.0
50.3,-0.00823974609375
50.4,-0.0164794921875
50.5,0.0
50.6,-0.00823974609375
50.7,-0.00823974609375
50.8,0.00823974609375
50.9,-0.0164794921875
51.0,-0.00823974609375
51.1,-0.00823974609375
51.2,-0.00823974609375
51.3,-0.00823974609375
51.4,-0.00823974609375
51.5,0.0
51.6,-0.00823974609375
51.7,-0.00823974609375
51.8,-0.00823974609375
51.9,-0.00823974609375
52.0,-0.00823974609375
52.1,34.00543212890625
52.2,89.65667724609375
52.3,90.20050048828125
52.4,90.28289794921875
52.5,90.2252197265625
52.6,90.0439453125
52.7,90.03570556640625
52.8,90.08514404296875
52.9,90.0439453125
53.0,90.076904296875
53.1,90.06866455078125
53.2,90.08514404296875
53.3,90.0274658203125
53.4,90.06866455078125
53.5,90.1263427734375
53.6,90.274658203125
53.7,90.274658203125
53.8,90.26641845703125
53.9,90.26641845703125
54.0,90.41473388671875
54.1,90.43121337890625
54.2,90.406494140625
54.3,90.439453125
54.4,89.9945068359375
54.5,31.92901611328125
54.6,0.0
54.7,-0.00823974609375
54.8,-0.0164794921875
54.9,0.0
55.0,-0.00823974609375
55.1,-0.00823974609375
55.2,-0.00823974609375
55.3,-0.00823974609375
55.4,-0.00823974609375
55.5,0.0
55.6,0.0
55.7,-0.00823974609375
55.8,-0.00823974609375
55.9,-0.00823974609375
56.0,-0.00823974609375
56.1,-0.00823974609375
56.2,0.0
56.3,-0.00823974609375
56.4,-0.00823974609375
56.5,-0.00823974609375
56.6,-0.00823974609375
56.7,0.0
56.8,0.0
56.9,0.0
57.0,-0.00823974609375
57.1,-0.0164794921875
57.2,0.0
57.3,52.3553466796875
57.4,90.90911865234375
57.5,90.97503662109375
57.6,90.49713134765625
57.7,90.54656982421875
57.8,90.43121337890625
57.9,90.37353515625
58.0,90.74432373046875
58.1,90.72784423828125
58.2,90.63720703125
58.3,90.6866455078125
58.4,90.69488525390625
58.5,90.74432373046875
58.6,90.9173583984375
58.7,90.72784423828125
58.8,90.6866455078125
58.9,90.6866455078125
59.0,90.59600830078125
59.1,90.71136474609375
59.2,90.966796875
59.3,90.933837890625
59.4,90.95855712890625
59.5,88.7420654296875
59.6,25.048828125
59.7,-0.00823974609375
59.8,0.0
59.9,-0.0164794921875
60.0,-0.00823974609375
60.1,-0.00823974609375
60.2,-0.00823974609375
60.3,-0.00823974609375
60.4,-0.00823974609375
60.5,0.0
60.6,-0.00823974609375
60.7,-0.00823974609375
60.8,-0.00823974609375
60.9,-0.00823974609375
61.0,-0.00823974609375
61.1,-0.00823974609375
61.2,-0.00823974609375
61.3,-0.00823974609375
61.4,-0.00823974609375
61.5,-0.00823974609375
61.6,-0.00823974609375
61.7,0.0
61.8,28.35296630859375
61.9,87.8192138671875
62.0,90.84320068359375
62.1,90.90087890625
62.2,91.0821533203125
62.3,91.0162353515625
62.4,91.131591796875
62.5,91.131591796875
62.6,91.10687255859375
62.7,91.15631103515625
62.8,91.0986328125
62.9,91.12335205078125
63.0,91.13983154296875
63.1,91.1151123046875
63.2,91.15631103515625
63.3,90.89263916015625
63.4,90.66192626953125
63.5,90.7196044921875
63.6,90.90087890625
63.7,90.8514404296875
63.8,90.90911865234375
63.9,90.82672119140625
64.0,91.12335205078125
64.1,91.0986328125
64.2,91.10687255859375
64.3,91.065673828125
64.4,88.68438720703125
64.5,24.422607421875
64.6,-0.00823974609375
64.7,-0.0164794921875
64.8,0.0
64.9,-0.0164794921875
65.0,0.0
65.1,-0.00823974609375
65.2,-0.00823974609375
65.3,-0.00823974609375
65.4,-0.00823974609375
65.5,-0.00823974609375
65.6,-0.00823974609375
65.7,-0.00823974609375
65.8,0.0
65.9,-0.00823974609375
66.0,0.0
66.1,-0.0164794921875
66.2,-0.00823974609375
66.3,-0.00823974609375
66.4,0.0
66.5,-0.00823974609375
66.6,0.0
66.7,0.0
66.8,-0.00823974609375
66.9,-0.00823974609375
67.0,-0.0164794921875
67.1,-0.00823974609375
67.2,-0.00823974609375
67.3,16.248779296875
67.4,81.3427734375
67.5,90.72784423828125
67.6,91.0491943359375
67.7,91.02447509765625
67.8,91.0162353515625
67.9,90.9503173828125
68.0,91.03271484375
68.1,91.04095458984375
68.2,91.00799560546875
68.3,91.03271484375
68.4,90.87615966796875
68.5,90.9503173828125
68.6,90.97503662109375
68.7,91.03271484375
68.8,90.95855712890625
68.9,91.02447509765625
69.0,90.538330078125
69.1,90.736083984375
69.2,90.72784423828125
69.3,90.72784423828125
69.4,90.933837890625
69.5,90.97503662109375
69.6,90.95855712890625
69.7,90.999755859375
69.8,41.231689453125
69.9,0.0
70.0,-0.00823974609375
70.1,-0.00823974609375
70.2,-0.00823974609375
70.3,-0.00823974609375
70.4,-0.00823974609375
70.5,0.0
70.6,-0.00823974609375
70.7,-0.00823974609375
70.8,-0.0164794921875
70.9,-0.00823974609375
71.0,-0.00823974609375
71.1,-0.00823974609375
71.2,-0.00823974609375
71.3,-0.00823974609375
71.4,-0.00823974609375
71.5,-0.00823974609375
71.6,-0.00823974609375
71.7,0.0
71.8,-0.00823974609375
71.9,-0.00823974609375
72.0,-0.00823974609375
72.1,-0.00823974609375
72.2,0.0
72.3,0.0
72.4,-0.00823974609375
72.5,-0.00823974609375
72.6,-0.00823974609375
72.7,-0.0164794921875
72.8,-0.00823974609375
72.9,33.0413818359375
73.0,89.87091064453125
73.1,91.1151123046875
73.2,91.07391357421875
73.3,90.92559814453125
73.4,90.92559814453125
73.5,90.9173583984375
73.6,90.9173583984375
73.7,90.89263916015625
73.8,90.92559814453125
73.9,90.89263916015625
74.0,90.94207763671875
74.1,90.89263916015625
74.2,90.9173583984375
74.3,90.8843994140625
74.4,90.7196044921875
74.5,90.64544677734375
74.6,90.703125
74.7,90.670166015625
74.8,90.95855712890625
74.9,90.9173583984375
75.0,90.94207763671875
75.1,90.8514404296875
75.2,90.90911865234375
75.3,90.9173583984375
75.4,44.7747802734375
75.5,0.0
75.6,-0.00823974609375
75.7,0.0
75.8,0.0
75.9,-0.00823974609375
76.0,-0.00823974609375
76.1,0.0
76.2,-0.00823974609375
76.3,-0.00823974609375
76.4,-0.00823974609375
76.5,0.0
76.6,-0.00823974609375
76.7,-0.00823974609375
76.8,-0.00823974609375
76.9,-0.00823974609375
77.0,0.0
77.1,-0.00823974609375
77.2,-0.00823974609375
77.3,-0.00823974609375
77.4,-0.00823974609375
77.5,-0.00823974609375
77.6,-0.00823974609375
77.7,-0.00823974609375
77.8,-0.00823974609375
77.9,-0.00823974609375
78.0,-0.00823974609375
78.1,-0.00823974609375
78.2,0.0
78.3,-0.00823974609375
78.4,0.0
78.5,6.22100830078125
78.6,75.84686279296875
78.7,90.72784423828125
78.8,90.74432373046875
78.9,90.736083984375
