Time(s),Volts
5.57,-0.000625
5.57,-0.000625
5.58,-0.000625
5.58,-0.000625
5.58,-0.0005
5.59,-0.0005
5.59,-0.0005
5.60,-0.0005
5.60,-0.0005
5.60,-0.000625
5.61,-0.000625
5.61,-0.0005
5.62,-0.000625
5.62,-0.000625
5.62,-0.000625
5.63,-0.0005
5.63,-0.0005
5.64,-0.0005
5.64,-0.0005
5.64,-0.0005
5.65,-0.0005
5.65,-0.0005
5.66,-0.0005
5.66,-0.000625
5.66,-0.000625
5.67,-0.000375
5.67,-0.0005
5.68,-0.0005
5.68,-0.0005
5.68,-0.0005
5.69,-0.0005
5.69,-0.000375
5.70,-0.000375
5.70,-0.0005
5.70,-0.0005
5.71,-0.0005
5.71,-0.0005
5.72,-0.000375
5.72,-0.000375
5.72,-0.0005
5.73,-0.000375
5.73,-0.000375
5.74,-0.0005
5.74,-0.0005
5.74,-0.0005
5.75,-0.0005
5.75,-0.0005
5.76,-0.00075
5.76,-0.0005
5.76,-0.0005
5.77,-0.00075
5.77,-0.00075
5.78,-0.00075
5.78,-0.000375
5.78,-0.000375
5.79,-0.000625
5.79,-0.000375
5.80,-0.000375
5.80,-0.000625
5.80,-0.0005
5.81,-0.0005
5.81,-0.0005
5.82,-0.000625
5.82,-0.000625
5.82,-0.000375
5.83,-0.000375
5.83,-0.0005
5.84,-0.00025
5.84,-0.00025
5.84,-0.000125
5.85,0.001
5.85,0.001
5.86,0.001375
5.86,0.000375
5.86,0.000375
5.87,0.0016250000000000001
5.87,0.0016250000000000001
5.88,-0.000375
5.88,-0.00025
5.88,-0.00025
5.89,-0.000125
5.89,-0.000125
5.90,-0.000125
5.90,0.000125
5.90,0.00125
5.91,0.00125
5.91,0.001375
5.92,0.001375
5.92,0.002
5.92,0.002375
5.93,0.002375
5.93,0.003125
5.94,0.00375
5.94,0.00375
5.94,0.005125
5.95,0.005125
5.95,0.006625
5.96,0.0075
5.96,0.0075
5.96,0.008375
5.97,0.00875
5.97,0.00875
5.98,0.008625
5.98,0.00775
5.98,0.00775
5.99,0.00775
5.99,0.00775
6.00,0.00725
6.00,0.0075
6.00,0.0075
6.01,0.0073750000000000005
6.01,0.0073750000000000005
6.02,0.0165
6.02,0.0085
6.02,0.0085
6.03,0.009125
6.03,0.0095
6.04,0.0095
6.04,0.011875
6.04,0.011875
6.05,0.0235
6.05,0.010375
6.06,0.010375
6.06,0.01
6.06,0.009375
6.07,0.009375
6.07,0.00975
6.08,0.00975
6.08,0.00975
6.08,0.010375
6.09,0.010375
6.09,0.002625
6.10,-0.000625
6.10,-0.000625
6.10,-0.0005
6.11,-0.0005
6.11,-0.0005
6.12,-0.000375
6.12,-0.000375
6.12,-0.0005
6.13,-0.00025
6.13,-0.00025
6.14,-0.0005
6.14,-0.000375
6.14,-0.000375
6.15,-0.0005
6.15,-0.0005
6.16,-0.0005
6.16,-0.0005
6.16,-0.0005
6.17,-0.0005
6.17,-0.000625
6.18,-0.000625
6.18,-0.0005
6.18,-0.000375
6.19,-0.000375
6.19,-0.000625
6.20,-0.000625
6.20,-0.000375
6.20,-0.000625
6.21,-0.000625
6.21,-0.000375
6.22,-0.000625
6.22,-0.000625
6.22,-0.0005
6.23,-0.0005
6.23,-0.00075
6.24,-0.0005
6.24,-0.0005
6.24,-0.000375
6.25,-0.000625
6.25,-0.000625
6.26,-0.000375
6.26,-0.000375
6.26,-0.000625
6.27,-0.000375
6.27,-0.000375
6.28,-0.000625
6.28,-0.000375
6.28,-0.000375
6.29,-0.00075
6.29,-0.000375
6.30,-0.000375
6.30,-0.000625
6.30,-0.000625
6.31,-0.0005
6.31,-0.0005
6.32,-0.0005
6.32,-0.000625
6.32,-0.000375
6.33,-0.000375
6.33,-0.000625
6.34,-0.000375
6.34,-0.00075
6.34,-0.00075
6.35,-0.0015
6.35,-0.0005
6.36,-0.0005
6.36,-0.0005
6.36,-0.0005
6.37,-0.0005
6.37,-0.000625
6.38,-0.000625
6.38,-0.0005
6.38,-0.0005
6.39,-0.0005
6.39,-0.0005
6.40,-0.0005
6.40,-0.0005
6.40,-0.0005
6.41,-0.0005
6.41,-0.0005
6.42,-0.000625
6.42,-0.000625
6.42,-0.000625
6.43,-0.0005
6.43,-0.0005
6.44,-0.000625
6.44,-0.000625
6.44,-0.0005
6.45,-0.00075
6.45,-0.00075
6.46,-0.00125
6.46,-0.00125
6.46,-0.00125
6.47,-0.0015
6.47,-0.0015
6.48,-0.0011250000000000001
6.48,-0.0011250000000000001
6.48,-0.002375
6.49,-0.001
6.49,-0.001
6.50,-0.000875
6.50,-0.000875
6.50,-0.0016250000000000001
6.51,-0.0016250000000000001
6.51,-0.0045000000000000005
6.52,-0.007875
6.52,-0.007875
6.52,-0.00875
6.53,-0.00875
6.53,-0.00825
6.54,-0.008875000000000001
6.54,-0.008875000000000001
6.54,-0.009000000000000001
6.55,-0.009000000000000001
6.55,-0.00775
6.56,-0.008375
6.56,-0.008375
6.56,-0.01
6.57,-0.01
6.57,-0.010125
6.58,-0.010375
6.58,-0.010375
6.58,-0.010125
6.59,-0.010125
6.59,-0.00975
6.60,-0.00975
6.60,-0.009000000000000001
6.60,-0.006625
6.61,-0.006625
6.61,-0.007
6.62,-0.007
6.62,-0.007125
6.62,-0.00725
6.63,-0.00725
6.63,-0.007125
6.64,-0.007125
6.64,-0.0073750000000000005
6.64,-0.00675
6.65,-0.00675
6.65,-0.005625
6.66,-0.005625
6.66,-0.0063750000000000005
6.66,-0.007
6.67,-0.007
6.67,-0.00675
6.68,-0.00675
6.68,-0.006500000000000001
6.68,-0.006500000000000001
6.69,-0.006125
6.69,-0.006
6.70,-0.006
6.70,-0.005875
6.70,-0.005875
6.71,-0.0053750000000000004
6.71,-0.004375
6.72,-0.004375
6.72,0.00875
6.72,0.00875
6.73,-0.00475
6.73,-0.005125
6.74,-0.005125
6.74,-0.0053750000000000004
6.74,-0.0053750000000000004
6.75,-0.00125
6.75,-0.00075
6.76,-0.00075
6.76,-0.000875
6.76,-0.000875
6.77,-0.000625
6.77,-0.000625
6.78,-0.000625
6.78,-0.0005
6.78,-0.0005
6.79,-0.000375
6.79,-0.000375
6.80,-0.000625
6.80,-0.0005
6.80,-0.0005
6.81,-0.000625
6.81,-0.000625
6.82,-0.0005
6.82,-0.0005
6.82,-0.0005
6.83,-0.0005
6.83,-0.0005
6.84,-0.000625
6.84,-0.0005
6.84,-0.0005
6.85,-0.0005
6.85,-0.0005
6.86,-0.0005
6.86,-0.0005
6.86,-0.0005
6.87,-0.0005
6.87,-0.0005
6.88,-0.000625
6.88,-0.0005
6.88,-0.0005
6.89,-0.000625
6.89,-0.000625
6.90,-0.0005
6.90,-0.000625
6.90,-0.000625
6.91,-0.000625
6.91,-0.000625
6.92,-0.0005
6.92,-0.0005
6.92,-0.0005
6.93,-0.000625
6.93,-0.000625
6.94,-0.0005
6.94,-0.0005
6.94,-0.000625
6.95,-0.0005
6.95,-0.0005
6.96,-0.0005
6.96,-0.0005
6.96,-0.000625
6.97,-0.000375
6.97,-0.000375
6.98,-0.0005
6.98,-0.0005
6.98,-0.000375
6.99,-0.0005
6.99,-0.0005
7.00,-0.0005
7.00,-0.0005
7.00,-0.0005
7.01,-0.000375
7.01,-0.000375
7.02,-0.000625
7.02,-0.000625
7.02,-0.000375
7.03,-0.000625
7.03,-0.000625
7.04,-0.000125
7.04,-0.000125
7.04,-0.00025
7.05,0.0005
7.05,0.0005
7.06,0.002
7.06,0.002
7.06,0.000375
7.07,0.000375
7.07,0.002
7.08,-0.000375
7.08,-0.000375
7.08,-0.00025
7.09,-0.00025
7.09,-0.000375
7.10,0.0
7.10,0.0
7.10,0.000125
7.11,0.000125
7.11,0.0011250000000000001
7.12,0.001375
7.12,0.001375
7.12,0.002125
7.13,0.002125
7.13,0.0025
7.14,0.003125
7.14,0.003125
7.14,0.00375
7.15,0.00375
7.15,0.005
7.16,0.00675
7.16,0.00675
7.16,0.0075
7.17,0.0075
7.17,0.008625
7.18,0.008625
7.18,0.009000000000000001
7.18,0.00875
7.19,0.00875
7.19,0.00775
7.20,0.00775
7.20,0.00775
7.20,0.00725
7.21,0.00725
7.21,0.0073750000000000005
7.22,0.0073750000000000005
7.22,0.00725
7.22,0.014375
7.23,0.014375
7.23,0.00875
7.24,0.00875
7.24,0.00925
7.24,0.009625
7.25,0.009625
7.25,0.00975
7.26,0.00975
7.26,0.010625
7.26,0.010625
7.27,0.010625
7.27,0.010125
7.28,0.010125
7.28,0.009625
7.28,0.00975
7.29,0.00975
7.29,0.00975
7.30,0.00975
7.30,0.01025
7.30,0.0022500000000000003
7.31,0.0022500000000000003
7.31,-0.0005
7.32,-0.0005
7.32,-0.000375
7.32,-0.000625
7.33,-0.000625
7.33,-0.000375
7.34,-0.000375
7.34,-0.000625
7.34,-0.00025
7.35,-0.00025
7.35,-0.0005
7.36,-0.0005
7.36,-0.000375
7.36,-0.000375
7.37,-0.0005
7.37,-0.0005
7.38,-0.0005
7.38,-0.000625
7.38,-0.000625
7.39,-0.00075
7.39,-0.0005
7.40,-0.0005
7.40,-0.000625
7.40,-0.000625
7.41,-0.000375
7.41,-0.000625
7.42,-0.000625
7.42,-0.000375
7.42,-0.000375
7.43,-0.000625
7.43,-0.000375
7.44,-0.000375
7.44,-0.000625
7.44,-0.000625
7.45,-0.0005
7.45,-0.000375
7.46,-0.000375
7.46,-0.0005
7.46,-0.0005
7.47,-0.000375
7.47,-0.000625
7.48,-0.000625
7.48,-0.000375
7.48,-0.000375
7.49,-0.00075
7.49,-0.00025
7.50,-0.00025
7.50,-0.000625
7.50,-0.000625
7.51,-0.000375
7.51,-0.000375
7.52,-0.000625
7.52,-0.0005
7.52,-0.0005
7.53,-0.0005
7.53,-0.0005
7.54,-0.0005
7.54,-0.000375
7.54,-0.000375
7.55,-0.000625
7.55,-0.000625
7.56,-0.000375
7.56,-0.000625
7.56,-0.000625
7.57,-0.000375
7.57,-0.000375
7.58,-0.00075
7.58,-0.000375
7.58,-0.000375
7.59,-0.000625
7.59,-0.000625
7.60,-0.0005
7.60,-0.0005
7.60,-0.000375
7.61,-0.0005
7.61,-0.0005
7.62,-0.0005
7.62,-0.0005
7.62,-0.0005
7.63,-0.0005
7.63,-0.0005
7.64,-0.0005
7.64,-0.0005
7.64,-0.0005
7.65,-0.0005
7.65,-0.0005
7.66,-0.000625
7.66,-0.000625
7.66,-0.000625
7.67,-0.000625
7.67,-0.000625
7.68,-0.000625
7.68,-0.000625
7.68,-0.000625
7.69,-0.000625
7.69,-0.000625
7.70,-0.0011250000000000001
7.70,-0.0011250000000000001
7.70,-0.00125
7.71,-0.0015
7.71,-0.0015
7.72,-0.000875
7.72,-0.000875
7.72,-0.002625
7.73,-0.002625
7.73,-0.00075
7.74,-0.000875
7.74,-0.000875
7.74,-0.00125
7.75,-0.00125
7.75,-0.0035
7.76,-0.00725
7.76,-0.00725
7.76,-0.008875000000000001
7.77,-0.008875000000000001
7.77,-0.008125
7.78,-0.00875
7.78,-0.00875
7.78,-0.009000000000000001
7.79,-0.009000000000000001
7.79,-0.008125
7.80,-0.007875
7.80,-0.007875
7.80,-0.00975
7.81,-0.00975
7.81,-0.01025
7.82,-0.01025
7.82,-0.01025
7.82,-0.01
7.83,-0.01
7.83,-0.009875
7.84,-0.009875
7.84,-0.009375
7.84,-0.006625
7.85,-0.006625
7.85,-0.00675
7.86,-0.00675
7.86,-0.007
7.86,-0.007125
7.87,-0.007125
7.87,-0.007
7.88,-0.007
7.88,-0.0075
7.88,-0.00725
7.89,-0.00725
7.89,-0.005625
7.90,-0.005625
7.90,-0.006125
7.90,-0.007
7.91,-0.007
7.91,-0.00675
7.92,-0.00675
7.92,-0.006500000000000001
7.92,-0.006
7.93,-0.006
7.93,-0.006
7.94,-0.006
7.94,-0.005875
7.94,-0.005875
7.95,-0.0055
7.95,-0.0045000000000000005
7.96,-0.0045000000000000005
7.96,-0.004375
7.96,-0.004375
7.97,-0.004625
7.97,-0.005
7.98,-0.005
7.98,-0.00525
7.98,-0.00525
7.99,-0.0022500000000000003
7.99,-0.000875
8.00,-0.000875
8.00,-0.000875
8.00,-0.000875
8.01,-0.00075
8.01,-0.00075
8.02,-0.00075
8.02,-0.000625
8.02,-0.000625
8.03,-0.000625
8.03,-0.000625
8.04,-0.000625
8.04,-0.0005
8.04,-0.0005
8.05,-0.000625
8.05,-0.0005
8.06,-0.0005
8.06,-0.000625
8.06,-0.000625
8.07,-0.00075
8.07,-0.0005
8.08,-0.0005
8.08,-0.0005
8.08,-0.0005
8.09,-0.0005
8.09,-0.0005
8.10,-0.0005
8.10,-0.0005
8.10,-0.0005
8.11,-0.0005
8.11,-0.0005
8.12,-0.0005
8.12,-0.0005
8.12,-0.0005
8.13,-0.0005
8.13,-0.0005
8.14,-0.0005
8.14,-0.0005
8.14,-0.0005
8.15,-0.0005
8.15,-0.0005
8.16,-0.0005
8.16,-0.0005
8.16,-0.0005
8.17,-0.000625
8.17,-0.000625
8.18,-0.0005
8.18,-0.0005
8.18,-0.0005
8.19,-0.0005
8.19,-0.0005
8.20,-0.0005
8.20,-0.0005
8.20,-0.0005
8.21,-0.000625
8.21,-0.000625
8.22,-0.000375
8.22,-0.000375
8.22,-0.000375
8.23,-0.000625
8.23,-0.000625
8.24,-0.0005
8.24,-0.0005
8.24,-0.0005
8.25,-0.0005
8.25,-0.0005
8.26,-0.0005
8.26,-0.0005
8.26,-0.00025
8.27,-0.000625
8.27,-0.000625
8.28,-0.000375
8.28,-0.000375
8.28,-0.000625
8.29,-0.0005
8.29,-0.0005
8.30,-0.0005
8.30,-0.0005
8.30,-0.000625
8.31,-0.000375
8.31,-0.000375
8.32,-0.000375
8.32,-0.000375
8.32,0.000125
8.33,0.000875
8.33,0.000875
8.34,0.0016250000000000001
8.34,0.0016250000000000001
8.34,0.00025
8.35,0.002
8.35,0.002
8.36,-0.00025
8.36,-0.00025
8.36,-0.00025
8.37,-0.000375
8.37,-0.000375
8.38,-0.00025
8.38,-0.00025
8.38,0.000375
8.39,0.000375
8.39,0.001
8.40,0.001875
8.40,0.001875
8.40,0.002
8.41,0.00275
8.41,0.00275
8.42,0.003125
8.42,0.003125
8.42,0.003875
8.43,0.005
8.43,0.005
8.44,0.00675
8.44,0.00675
8.44,0.0075
8.45,0.0085
8.45,0.0085
8.46,0.009125
8.46,0.009125
8.46,0.008375
8.47,0.00775
8.47,0.00775
8.48,0.0075
8.48,0.0075
8.48,0.0073750000000000005
8.49,0.007
8.49,0.007
8.50,0.007125
8.50,0.007125
8.50,0.016125
8.51,0.0085
8.51,0.0085
8.52,0.009375
8.52,0.009375
8.52,0.0095
8.53,0.0095
8.53,0.010125
8.54,0.01175
8.54,0.01175
8.54,0.010625
8.55,0.010625
8.55,0.00975
8.56,0.00975
8.56,0.00975
8.56,0.0095
8.57,0.0095
8.57,0.009875
8.58,0.010125
8.58,0.010125
8.58,0.003375
8.59,0.003375
8.59,-0.0005
8.60,-0.0005
8.60,-0.0005
8.60,-0.0005
8.61,-0.0005
8.61,-0.0005
8.62,-0.000375
8.62,-0.000375
8.62,-0.000625
8.63,-0.000625
8.63,-0.000375
8.64,-0.000375
8.64,-0.000625
8.64,-0.000375
8.65,-0.000375
8.65,-0.0005
8.66,-0.0005
8.66,-0.0005
8.66,-0.000625
8.67,-0.000625
8.67,-0.000375
8.68,-0.000375
8.68,-0.0005
8.68,-0.0005
8.69,-0.0005
8.69,-0.0005
8.70,-0.0005
8.70,-0.0005
8.70,-0.000375
8.71,-0.000375
8.71,-0.000625
8.72,-0.00025
8.72,-0.00025
8.72,-0.0005
8.73,-0.0005
8.73,-0.0005
8.74,-0.000625
8.74,-0.000625
8.74,-0.000375
8.75,-0.000375
8.75,-0.000375
8.76,-0.000375
8.76,-0.000375
8.76,-0.000375
8.77,-0.000375
8.77,-0.000625
8.78,-0.000375
8.78,-0.000375
8.78,-0.00075
8.79,-0.00075
8.79,-0.000375
8.80,-0.000375
8.80,-0.00075
8.80,-0.000375
8.81,-0.000375
8.81,-0.000625
8.82,-0.000625
8.82,-0.000375
8.82,-0.0005
8.83,-0.0005
8.83,-0.0005
8.84,-0.0005
8.84,-0.000625
8.84,-0.0005
8.85,-0.0005
8.85,-0.000375
8.86,-0.000375
8.86,-0.000375
8.86,-0.0005
8.87,-0.0005
8.87,-0.0005
8.88,-0.0005
8.88,-0.0005
8.88,-0.0005
8.89,-0.0005
8.89,-0.000625
8.90,-0.000625
8.90,-0.000375
8.90,-0.000375
8.91,-0.0005
8.91,-0.0005
8.92,-0.0005
8.92,-0.000625
8.92,-0.000625
8.93,-0.0005
8.93,-0.0005
8.94,-0.0005
8.94,-0.0005
8.94,-0.0005
8.95,-0.000625
8.95,-0.00125
8.96,-0.00125
8.96,-0.001
8.96,-0.001
8.97,-0.00125
8.97,-0.0011250000000000001
8.98,-0.0011250000000000001
8.98,-0.0015
8.98,-0.0015
8.99,-0.00175
8.99,-0.00175
9.00,-0.000875
9.00,-0.0011250000000000001
9.00,-0.0011250000000000001
9.01,-0.002875
9.01,-0.002875
9.02,-0.006500000000000001
9.02,-0.0085
9.02,-0.0085
9.03,-0.008375
9.03,-0.008375
9.04,-0.008375
9.04,-0.009000000000000001
9.04,-0.009000000000000001
9.05,-0.0085
9.05,-0.0085
9.06,-0.007625
9.06,-0.009000000000000001
9.06,-0.009000000000000001
9.07,-0.010125
9.07,-0.010125
9.08,-0.010375
9.08,-0.010375
9.08,-0.010125
9.09,-0.010125
9.09,-0.010125
9.10,-0.0095
9.10,-0.0095
9.10,-0.00775
9.11,-0.006625
9.11,-0.006625
9.12,-0.007
9.12,-0.007
9.12,-0.00725
9.13,-0.00725
9.13,-0.00725
9.14,-0.0073750000000000005
9.14,-0.0073750000000000005
9.14,-0.00725
9.15,-0.00725
9.15,-0.00575
9.16,-0.006
9.16,-0.006
9.16,-0.006875
9.17,-0.006875
9.17,-0.00675
9.18,-0.0063750000000000005
9.18,-0.0063750000000000005
9.18,-0.006125
9.19,-0.006125
9.19,-0.006125
9.20,-0.006125
9.20,-0.006125
9.20,-0.0055
9.21,-0.0055
9.21,-0.004625
9.22,-0.004375
9.22,-0.004375
9.22,-0.0045000000000000005
9.23,-0.0045000000000000005
9.23,-0.005
9.24,-0.005
9.24,-0.00525
9.24,-0.003
9.25,-0.003
9.25,-0.000875
9.26,-0.000875
9.26,-0.00075
9.26,-0.00075
9.27,-0.00075
9.27,-0.00075
9.28,-0.00075
9.28,-0.000625
9.28,-0.0005
9.29,-0.0005
9.29,-0.0005
9.30,-0.0005
9.30,-0.0005
9.30,-0.000625
9.31,-0.000625
9.31,-0.0005
9.32,-0.0005
9.32,-0.000625
9.32,-0.000625
9.33,-0.000625
9.33,-0.0005
9.34,-0.0005
9.34,-0.0005
9.34,-0.0005
9.35,-0.0005
9.35,-0.000625
9.36,-0.000625
9.36,-0.000375
9.36,-0.000375
9.37,-0.0005
9.37,-0.0005
9.38,-0.0005
9.38,-0.0005
9.38,-0.0005
9.39,-0.0005
9.39,-0.0005
9.40,-0.0005
9.40,-0.000625
9.40,-0.000625
9.41,-0.000375
9.41,-0.0005
9.42,-0.0005
9.42,-0.0005
9.42,-0.0005
9.43,-0.000625
9.43,-0.0005
9.44,-0.0005
9.44,-0.0005
9.44,-0.0005
9.45,-0.000375
9.45,-0.000375
9.46,-0.0005
9.46,-0.000625
9.46,-0.000625
9.47,-0.000625
9.47,-0.000625
9.48,-0.00025
9.48,-0.000625
9.48,-0.000625
9.49,-0.00025
9.49,-0.00025
9.50,-0.000625
9.50,-0.000375
9.50,-0.000375
9.51,-0.000625
9.51,-0.000625
9.52,-0.0005
9.52,-0.0005
9.52,-0.0005
9.53,-0.00025
9.53,-0.00025
9.54,0.000125
9.54,0.000125
9.54,0.0011250000000000001
9.55,0.0015
9.55,0.0015
9.56,0.0022500000000000003
9.56,0.0022500000000000003
9.56,-0.000375
9.57,-0.000375
9.57,-0.000375
9.58,-0.000125
9.58,-0.000125
9.58,-0.000375
9.59,0.000125
9.59,0.000125
9.60,0.000625
9.60,0.000625
9.60,0.001375
9.61,0.001375
9.61,0.001875
9.62,0.0022500000000000003
9.62,0.0022500000000000003
9.62,0.003
9.63,0.003
9.63,0.003375
9.64,0.004875
9.64,0.004875
9.64,0.006
9.65,0.006
9.65,0.0075
9.66,0.008125
9.66,0.008125
9.66,0.009000000000000001
9.67,0.009000000000000001
9.67,0.011625
9.68,0.011625
9.68,0.008125
9.68,0.007875
9.69,0.007875
9.69,0.00725
9.70,0.00725
9.70,0.007625
9.70,0.007125
9.71,0.007125
9.71,0.013000000000000001
9.72,0.013000000000000001
9.72,0.008375
9.72,0.009000000000000001
9.73,0.009000000000000001
9.73,0.00925
9.74,0.00925
9.74,0.009875
9.74,0.009875
9.75,0.013125
9.75,0.010625
9.76,0.010625
9.76,0.010125
9.76,0.010125
9.77,0.00975
9.77,0.009875
9.78,0.009875
9.78,0.0095
9.78,0.0095
9.79,0.01025
9.79,0.00525
9.80,0.00525
9.80,-0.00025
9.80,-0.00025
9.81,-0.000625
9.81,-0.000375
9.82,-0.000375
9.82,-0.0005
9.82,-0.0005
9.83,-0.000375
9.83,-0.000375
9.84,-0.000375
9.84,-0.0005
9.84,-0.0005
9.85,-0.00025
9.85,-0.000625
9.86,-0.000625
9.86,-0.000375
9.86,-0.000375
9.87,-0.000625
9.87,-0.000625
9.88,-0.00025
9.88,-0.000625
9.88,-0.000625
9.89,-0.000375
9.89,-0.000375
9.90,-0.0005
9.90,-0.0005
9.90,-0.0005
9.91,-0.0005
9.91,-0.0005
9.92,-0.0005
9.92,-0.000375
9.92,-0.000375
9.93,-0.000625
9.93,-0.000625
9.94,-0.000375
9.94,-0.000625
9.94,-0.000625
9.95,-0.000375
9.95,-0.000375
9.96,-0.0005
9.96,-0.0005
9.96,-0.0005
9.97,-0.0005
9.97,-0.0005
9.98,-0.000625
9.98,-0.000625
9.98,-0.0005
9.99,-0.0005
9.99,-0.0005
10.00,-0.000375
10.00,-0.000375
10.00,-0.0005
10.01,-0.000375
10.01,-0.000375
10.02,-0.000625
10.02,-0.000625
10.02,-0.000375
10.03,-0.000625
10.03,-0.000625
10.04,-0.000375
10.04,-0.000375
10.04,-0.00075
10.05,-0.00075
10.05,-0.0005
10.06,-0.0005
10.06,-0.0005
10.06,-0.0005
10.07,-0.0005
10.07,-0.0005
10.08,-0.000625
10.08,-0.000625
10.08,0.0005
10.09,0.0005
10.09,-0.001375
10.10,-0.0005
10.10,-0.0005
10.10,-0.0005
10.11,-0.0005
10.11,-0.0005
10.12,-0.0005
10.12,-0.0005
10.12,-0.0005
10.13,-0.0005
10.13,-0.0005
10.14,-0.0005
10.14,-0.0005
10.14,-0.0005
10.15,-0.0005
10.15,-0.0005
10.16,-0.0005
10.16,-0.000625
10.16,-0.0005
10.17,-0.0005
10.17,-0.0005
10.18,-0.0005
10.18,-0.0005
10.18,-0.000625
10.19,-0.000625
10.19,-0.0005
10.20,-0.0005
10.20,-0.0011250000000000001
10.20,-0.00075
10.21,-0.00075
10.21,-0.0011250000000000001
10.22,-0.0011250000000000001
10.22,-0.0015
10.22,-0.0011250000000000001
10.23,-0.0011250000000000001
10.23,-0.002
10.24,-0.002
10.24,-0.000875
10.24,-0.000875
10.25,-0.001
10.25,-0.002125
10.26,-0.002125
10.26,-0.00575
10.26,-0.00575
10.27,-0.00825
10.27,-0.0085
10.28,-0.0085
10.28,-0.0085
10.28,-0.0085
10.29,-0.008875000000000001
10.29,-0.0011250000000000001
10.30,-0.0011250000000000001
10.30,-0.0075
10.30,-0.0075
10.31,-0.00875
10.31,-0.01
10.32,-0.01
10.32,-0.010125
10.32,-0.010125
10.33,-0.01025
10.33,-0.01025
10.34,-0.01
10.34,-0.009625
10.34,-0.009625
10.35,-0.008
10.35,-0.008
10.36,-0.00675
10.36,-0.006875
10.36,-0.006875
10.37,-0.00725
10.37,-0.00725
10.38,-0.007
10.38,-0.00725
10.38,-0.00725
10.39,-0.00725
10.39,-0.00725
10.40,-0.00625
10.40,-0.00625
10.40,-0.00575
10.41,-0.006625
10.41,-0.006625
10.42,-0.007125
10.42,-0.007125
10.42,-0.006625
10.43,-0.006125
10.43,-0.006125
10.44,-0.006125
10.44,-0.006125
10.44,-0.005875
10.45,-0.005625
10.45,-0.005625
10.46,-0.004875
10.46,-0.004875
10.46,-0.00425
10.47,-0.004375
10.47,-0.004375
10.48,-0.004875
10.48,-0.004875
10.48,-0.004875
10.49,-0.004125
10.49,-0.004125
10.50,-0.000875
10.50,-0.00075
10.50,-0.00075
10.51,-0.000625
10.51,-0.000625
10.52,-0.0005
10.52,-0.000625
10.52,-0.000625
10.53,-0.0005
10.53,-0.0005
10.54,-0.0005
10.54,-0.0005
10.54,-0.0005
10.55,-0.0005
10.55,-0.0005
10.56,-0.0005
10.56,-0.000625
10.56,-0.000625
10.57,-0.0005
10.57,-0.0005
10.58,-0.0005
10.58,-0.000625
10.58,-0.000625
10.59,-0.0005
10.59,-0.0005
10.60,-0.000625
10.60,-0.0005
10.60,-0.0005
10.61,-0.0005
10.61,-0.0005
10.62,-0.0005
10.62,-0.000625
10.62,-0.000625
10.63,-0.0005
10.63,-0.0005
10.64,-0.0005
10.64,-0.0005
10.64,-0.000625
10.65,-0.0005
10.65,-0.0005
10.66,-0.0005
10.66,-0.0005
10.66,-0.000375
10.67,-0.0005
10.67,-0.0005
10.68,-0.000625
10.68,-0.000625
10.68,-0.0005
10.69,-0.000625
10.69,-0.000625
10.70,-0.000375
10.70,-0.000375
10.70,-0.000625
10.71,-0.000625
10.71,-0.000625
10.72,-0.0005
10.72,-0.0005
10.72,-0.000375
10.73,-0.000375
10.73,-0.0005
10.74,-0.0005
10.74,-0.0005
10.74,-0.000375
10.75,-0.000375
10.75,-0.000625
10.76,-0.000625
10.76,-0.000625
10.76,-0.000375
10.77,-0.000375
10.77,-0.000375
10.78,-0.00025
10.78,-0.00025
10.78,-0.0005
10.79,-0.0005
10.79,-0.000375
10.80,-0.0005
10.80,-0.0005
10.80,-0.000375
10.81,-0.000375
10.81,-0.0005
10.82,-0.000375
10.82,-0.000375
10.82,-0.000125
10.83,-0.000125
10.83,0.0
10.84,0.001375
10.84,0.001375
10.84,0.0016250000000000001
10.85,0.0016250000000000001
10.85,0.00125
10.86,0.0005
10.86,0.0005
10.86,-0.00025
10.87,-0.000375
10.87,-0.000375
10.88,-0.000125
10.88,0.0
10.88,0.0
10.89,0.000375
10.89,0.000375
10.90,0.0011250000000000001
10.90,0.00175
10.90,0.00175
10.91,0.0022500000000000003
10.91,0.002625
10.92,0.002625
10.92,0.0032500000000000003
10.92,0.004
10.93,0.004
10.93,0.005625
10.94,0.006875
10.94,0.006875
10.94,0.007875
10.95,0.007875
10.95,0.0085
10.96,0.009000000000000001
10.96,0.009000000000000001
10.96,0.00825
10.97,0.007875
10.97,0.007875
10.98,0.0075
10.98,0.0075
10.98,0.007125
10.99,0.0075
10.99,0.0075
11.00,0.01625
11.00,0.008875000000000001
11.00,0.008875000000000001
11.01,0.008375
11.01,0.00925
11.02,0.00925
11.02,0.00925
11.02,0.00925
11.03,0.01
11.03,0.010125
11.04,0.010125
11.04,0.0105
11.04,0.01
11.05,0.01
11.05,0.0095
11.06,0.009375
11.06,0.009375
11.06,0.009625
11.07,0.009625
11.07,0.0105
11.08,0.00025
11.08,0.00025
11.08,-0.0005
11.09,-0.000625
11.09,-0.000625
11.10,-0.000375
11.10,-0.0005
11.10,-0.0005
11.11,-0.0005
11.11,-0.0005
11.12,-0.0005
11.12,-0.0005
11.12,-0.0005
11.13,-0.000375
11.13,-0.000625
11.14,-0.000625
11.14,-0.000375
11.14,-0.000625
11.15,-0.000625
11.15,-0.0005
