Time(s),Volts
11.10,0.002
11.10,0.00175
11.10,0.00175
11.11,0.002375
11.11,0.0025
11.12,0.0025
11.12,0.0032500000000000003
11.12,0.0032500000000000003
11.13,0.0035
11.13,0.003875
11.14,0.003875
11.14,0.004
11.14,0.004
11.15,0.004375
11.15,0.004375
11.16,0.00475
11.16,0.004875
11.16,0.004875
11.17,0.00525
11.17,0.00525
11.18,0.005125
11.18,0.0055
11.18,0.0055
11.19,0.0053750000000000004
11.19,0.0053750000000000004
11.20,0.005875
11.20,0.005625
11.20,0.005625
11.21,0.005875
11.21,0.005875
11.22,0.006
11.22,0.033375
11.22,0.033375
11.23,0.00725
11.23,0.00725
11.24,0.00675
11.24,0.00675
11.24,0.00725
11.25,0.0073750000000000005
11.25,0.0073750000000000005
11.26,0.008
11.26,0.008
11.26,0.0095
11.27,0.00875
11.27,0.00875
11.28,0.009000000000000001
11.28,0.009000000000000001
11.28,0.008625
11.29,0.008125
11.29,0.008125
11.30,0.007875
11.30,0.007875
11.30,0.00775
11.31,0.008
11.31,0.008
11.32,0.008375
11.32,0.008375
11.32,0.0045000000000000005
11.33,-0.000375
11.33,-0.000375
11.34,-0.0005
11.34,-0.0005
11.34,-0.00025
11.35,-0.0005
11.35,-0.0005
11.36,-0.000375
11.36,-0.000375
11.36,-0.000375
11.37,-0.000375
11.37,-0.000375
11.38,-0.000375
11.38,-0.000375
11.38,-0.0005
11.39,-0.000375
11.39,-0.000375
11.40,-0.0005
11.40,-0.0005
11.40,-0.00025
11.41,-0.00075
11.41,-0.00075
11.42,-0.00025
11.42,-0.00025
11.42,-0.000625
11.43,-0.00025
11.43,-0.00025
11.44,-0.0005
11.44,-0.0005
11.44,-0.000375
11.45,-0.000375
11.45,-0.000375
11.46,-0.0005
11.46,-0.0005
11.46,-0.000375
11.47,-0.000375
11.47,-0.0005
11.48,-0.000375
11.48,-0.000375
11.48,-0.000625
11.49,-0.000625
11.49,-0.00025
11.50,-0.00075
11.50,-0.00075
11.50,-0.00025
11.51,-0.00025
11.51,-0.000625
11.52,-0.0005
11.52,-0.0005
11.52,-0.000625
11.53,-0.000625
11.53,-0.0005
11.54,-0.0005
11.54,-0.0005
11.54,-0.0005
11.55,-0.0005
11.55,-0.00025
11.56,-0.000625
11.56,-0.000625
11.56,-0.000375
11.57,-0.000375
11.57,0.0
11.58,0.0
11.58,-0.000625
11.58,-0.000375
11.59,-0.000375
11.59,-0.0005
11.60,-0.0005
11.60,-0.0005
11.60,-0.0005
11.61,-0.0005
11.61,-0.0005
11.62,-0.0005
11.62,-0.0005
11.62,-0.0005
11.63,-0.0005
11.63,-0.0005
11.64,-0.0005
11.64,-0.0005
11.64,-0.000625
11.65,-0.000625
11.65,-0.0005
11.66,-0.0005
11.66,-0.0005
11.66,-0.0011250000000000001
11.67,-0.0011250000000000001
11.67,-0.000625
11.68,-0.000625
11.68,-0.000875
11.68,-0.00125
11.69,-0.00125
11.69,-0.001
11.70,-0.001
11.70,-0.000875
11.70,-0.002125
11.71,-0.002125
11.71,-0.00075
11.72,-0.00075
11.72,-0.000875
11.72,-0.001
11.73,-0.001
11.73,-0.0015
11.74,-0.0015
11.74,-0.003
11.74,-0.0045000000000000005
11.75,-0.0045000000000000005
11.75,-0.0055
11.76,-0.0055
11.76,-0.006125
11.76,-0.0063750000000000005
11.77,-0.0063750000000000005
11.77,-0.0063750000000000005
11.78,-0.0063750000000000005
11.78,-0.006625
11.78,-0.00675
11.79,-0.00675
11.79,-0.00625
11.80,-0.00625
11.80,-0.005625
11.80,-0.0063750000000000005
11.81,-0.0063750000000000005
11.81,-0.007125
11.82,-0.007125
11.82,-0.0073750000000000005
11.82,-0.0073750000000000005
11.83,-0.0075
11.83,-0.007625
11.84,-0.007625
11.84,-0.0075
11.84,-0.0075
11.85,-0.0073750000000000005
11.85,-0.00725
11.86,-0.00725
11.86,-0.0055
11.86,-0.0055
11.87,-0.0055
11.87,-0.005
11.88,-0.005
11.88,-0.005
11.88,-0.005
11.89,-0.004875
11.89,-0.005
11.90,-0.005
11.90,-0.004875
11.90,-0.004875
11.91,-0.005
11.91,-0.005
11.92,-0.005
11.92,-0.005
11.92,-0.005
11.93,-0.004875
11.93,-0.004125
11.94,-0.004125
11.94,-0.003625
11.94,-0.003625
11.95,-0.003875
11.95,-0.00425
11.96,-0.00425
11.96,-0.004375
11.96,-0.004375
11.97,-0.00425
11.97,-0.00425
11.98,-0.00425
11.98,-0.00425
11.98,-0.00425
11.99,-0.00425
11.99,-0.004125
12.00,-0.004125
12.00,-0.004125
12.00,-0.004125
12.01,-0.004
12.01,-0.004
12.02,-0.003875
12.02,-0.003875
12.02,-0.003875
12.03,-0.003625
12.03,-0.003625
12.04,-0.0032500000000000003
12.04,-0.0032500000000000003
12.04,-0.0032500000000000003
12.05,-0.003125
12.05,-0.003125
12.06,-0.003625
12.06,-0.003625
12.06,-0.003625
12.07,-0.003375
12.07,-0.003375
12.08,-0.0032500000000000003
12.08,-0.003
12.08,-0.003
12.09,-0.000875
12.09,-0.000875
12.10,-0.00075
12.10,-0.000625
12.10,-0.000625
12.11,-0.000625
12.11,-0.000625
12.12,-0.000625
12.12,-0.0005
12.12,-0.0005
12.13,-0.0005
12.13,-0.0005
12.14,-0.000625
12.14,-0.000625
12.14,-0.000625
12.15,-0.0005
12.15,-0.0005
12.16,-0.0005
12.16,-0.000625
12.16,-0.000625
12.17,-0.0005
12.17,-0.0005
12.18,-0.0005
12.18,-0.0005
12.18,-0.0005
12.19,-0.0005
12.19,-0.0005
12.20,-0.000625
12.20,-0.000625
12.20,-0.000625
12.21,-0.0005
12.21,-0.0005
12.22,-0.000625
12.22,-0.000625
12.22,-0.000625
12.23,-0.0005
12.23,-0.0005
12.24,-0.0005
12.24,-0.0005
12.24,-0.000375
12.25,-0.0005
12.25,-0.0005
12.26,-0.000375
12.26,-0.000375
12.26,-0.00075
12.27,-0.000375
12.27,-0.000375
12.28,-0.000625
12.28,-0.000625
12.28,-0.000375
12.29,-0.0005
12.29,-0.0005
12.30,-0.000375
12.30,-0.000375
12.30,-0.000375
12.31,-0.0005
12.31,-0.0005
12.32,-0.00025
12.32,-0.00025
12.32,-0.000375
12.33,-0.000125
12.33,-0.000125
12.34,-0.00025
12.34,-0.00025
12.34,0.0015
12.35,0.0015
12.35,0.0011250000000000001
12.36,-0.00025
12.36,-0.00025
12.36,0.00025
12.37,0.00025
12.37,0.001375
12.38,-0.00025
12.38,-0.00025
12.38,-0.000375
12.39,-0.000375
12.39,-0.00025
12.40,-0.000375
12.40,-0.000375
12.40,0.0
12.41,0.0
12.41,-0.000125
12.42,0.000625
12.42,0.000625
12.42,0.000625
12.43,0.000625
12.43,0.0011250000000000001
12.44,0.0011250000000000001
12.44,0.0011250000000000001
12.44,0.0015
12.45,0.0015
12.45,0.00175
12.46,0.001875
12.46,0.001875
12.46,0.0022500000000000003
12.47,0.0022500000000000003
12.47,0.002125
12.48,0.002125
12.48,0.002875
12.48,0.003125
12.49,0.003125
12.49,0.003875
12.50,0.003875
12.50,0.003625
12.50,0.004375
12.51,0.004375
12.51,0.0045000000000000005
12.52,0.0045000000000000005
12.52,0.005
12.52,0.005125
12.53,0.005125
12.53,0.00525
12.54,0.00525
12.54,0.005125
12.54,0.00525
12.55,0.00525
12.55,0.005625
12.56,0.005625
12.56,0.0055
12.56,0.006
12.57,0.006
12.57,0.005625
12.58,0.005625
12.58,0.005875
12.58,0.026000000000000002
12.59,0.026000000000000002
12.59,0.007
12.60,0.007
12.60,0.006875
12.60,0.00725
12.61,0.00725
12.61,0.007625
12.62,0.007625
12.62,0.008
12.62,0.008375
12.63,0.008375
12.63,0.008625
12.64,0.008625
12.64,0.009375
12.64,0.009375
12.65,0.008375
12.65,0.00825
12.66,0.00825
12.66,0.00775
12.66,0.00775
12.67,0.00775
12.67,0.008
12.68,0.008
12.68,0.008375
12.68,0.008375
12.69,0.002125
12.69,-0.000625
12.70,-0.000625
12.70,-0.0005
12.70,-0.0005
12.71,-0.0005
12.71,-0.00025
12.72,-0.00025
12.72,-0.000625
12.72,-0.000625
12.73,-0.000375
12.73,-0.0005
12.74,-0.0005
12.74,-0.0005
12.74,-0.0005
12.75,-0.000625
12.75,-0.0005
12.76,-0.0005
12.76,-0.0005
12.76,-0.0005
12.77,-0.000625
12.77,-0.000375
12.78,-0.000375
12.78,-0.000625
12.78,-0.000625
12.79,-0.00025
12.79,-0.00025
12.80,-0.000625
12.80,-0.000375
12.80,-0.000375
12.81,-0.0005
12.81,-0.0005
12.82,-0.000375
12.82,-0.0005
12.82,-0.0005
12.83,-0.0005
12.83,-0.0005
12.84,-0.0005
12.84,-0.000625
12.84,-0.000625
12.85,-0.000375
12.85,-0.000375
12.86,-0.000625
12.86,-0.000375
12.86,-0.000375
12.87,-0.00075
12.87,-0.00075
12.88,-0.000375
12.88,-0.000625
12.88,-0.000625
12.89,-0.000375
12.89,-0.000375
12.90,-0.0005
12.90,-0.0005
12.90,-0.0005
12.91,-0.000625
12.91,-0.000625
12.92,-0.0005
12.92,-0.0005
12.92,-0.000625
12.93,-0.0005
12.93,-0.0005
12.94,0.000875
12.94,0.000875
12.94,-0.0005
12.95,-0.0005
12.95,-0.0005
12.96,-0.0005
12.96,-0.0005
12.96,-0.0005
12.97,-0.0005
12.97,-0.0005
12.98,-0.0005
12.98,-0.0005
12.98,-0.0005
12.99,-0.0005
12.99,-0.0005
13.00,-0.000625
13.00,-0.000625
13.00,-0.0005
13.01,-0.0005
13.01,-0.0005
13.02,-0.0005
13.02,-0.0005
13.02,-0.000625
13.03,-0.000625
13.03,-0.0011250000000000001
13.04,-0.000625
13.04,-0.000625
13.04,-0.001
13.05,-0.001
13.05,-0.001375
13.06,-0.000875
13.06,-0.000875
13.06,-0.000875
13.07,-0.000875
13.07,-0.002125
13.08,-0.00075
13.08,-0.00075
13.08,-0.00075
13.09,-0.00075
13.09,-0.000875
13.10,-0.0016250000000000001
13.10,-0.0016250000000000001
13.10,-0.0032500000000000003
13.11,-0.0032500000000000003
13.11,-0.004625
13.12,-0.005625
13.12,-0.005625
13.12,-0.006125
13.13,-0.006125
13.13,-0.00625
13.14,-0.006500000000000001
13.14,-0.006500000000000001
13.14,-0.006625
13.15,-0.006625
13.15,-0.006625
13.16,-0.006625
13.16,-0.006125
13.16,-0.005625
13.17,-0.005625
13.17,-0.006500000000000001
13.18,-0.006500000000000001
13.18,-0.007125
13.18,-0.0073750000000000005
13.19,-0.0073750000000000005
13.19,-0.0073750000000000005
13.20,-0.0073750000000000005
13.20,-0.0075
13.20,-0.0073750000000000005
13.21,-0.0073750000000000005
13.21,-0.0073750000000000005
13.22,-0.0073750000000000005
13.22,-0.00725
13.22,-0.006625
13.23,-0.006625
13.23,-0.0053750000000000004
13.24,-0.0053750000000000004
13.24,-0.005
13.24,-0.005
13.25,-0.005
13.25,-0.005
13.26,-0.005
13.26,-0.005
13.26,-0.005
13.27,-0.004875
13.27,-0.004875
13.28,-0.004875
13.28,-0.005
13.28,-0.005
13.29,-0.004875
13.29,-0.00475
13.30,-0.00475
13.30,-0.004
13.30,-0.004
13.31,-0.003625
13.31,-0.003875
13.32,-0.003875
13.32,-0.00425
13.32,-0.00425
13.33,-0.00425
13.33,-0.00425
13.34,-0.00425
13.34,-0.00425
13.34,-0.00425
13.35,-0.004125
13.35,-0.00425
13.36,-0.00425
13.36,-0.00425
13.36,-0.00425
13.37,-0.004125
13.37,-0.004
13.38,-0.004
13.38,-0.004
13.38,-0.004
13.39,-0.00375
13.39,-0.003625
13.40,-0.003625
13.40,-0.003125
13.40,-0.003125
13.41,-0.003125
13.41,-0.003125
13.42,-0.003125
13.42,-0.0032500000000000003
13.42,-0.0032500000000000003
13.43,-0.003375
13.43,-0.003375
13.44,-0.003375
13.44,-0.003375
13.44,-0.003375
13.45,-0.003
13.45,-0.003
13.46,-0.000875
13.46,-0.00075
13.46,-0.00075
13.47,-0.0005
13.47,-0.0005
13.48,-0.000625
13.48,-0.000625
13.48,-0.000625
13.49,-0.000625
13.49,-0.000625
13.50,-0.000625
13.50,-0.0005
13.50,-0.0005
13.51,-0.000625
13.51,-0.000625
13.52,-0.000625
13.52,-0.000625
13.52,-0.0005
13.53,-0.0005
13.53,-0.0005
13.54,-0.0005
13.54,-0.0005
13.54,-0.000375
13.55,-0.0005
13.55,-0.0005
13.56,-0.000375
13.56,-0.000375
13.56,-0.0005
13.57,-0.000375
13.57,-0.000375
13.58,-0.0005
13.58,-0.0005
13.58,-0.000625
13.59,-0.0005
13.59,-0.0005
13.60,-0.000625
13.60,-0.000625
13.60,-0.00025
13.61,-0.000625
13.61,-0.000625
13.62,-0.0005
13.62,-0.0005
13.62,-0.000625
13.63,-0.00025
13.63,-0.00025
13.64,-0.0005
13.64,-0.0005
13.64,-0.000375
13.65,-0.000375
13.65,-0.0005
13.66,-0.000375
13.66,-0.000375
13.66,-0.000375
13.67,-0.000375
13.67,-0.000375
13.68,-0.00025
13.68,-0.00025
13.68,-0.00025
13.69,-0.00025
13.69,0.000375
13.70,0.0015
13.70,0.0015
13.70,0.00075
13.71,0.00075
13.71,-0.00025
13.72,0.0022500000000000003
13.72,0.0022500000000000003
13.72,-0.0005
13.73,-0.0005
13.73,-0.00025
13.74,-0.00025
13.74,-0.000375
13.74,-0.00025
13.75,-0.00025
13.75,-0.000375
13.76,-0.00025
13.76,0.00025
13.76,0.00025
13.77,0.0005
13.77,0.0005
13.78,0.001
13.78,0.001
13.78,0.001
13.79,0.0015
13.79,0.0015
13.80,0.001375
13.80,0.002
13.80,0.002
13.81,0.001875
13.81,0.001875
13.82,0.002125
13.82,0.00275
13.82,0.00275
13.83,0.003125
13.83,0.0035
13.84,0.0035
13.84,0.00375
13.84,0.00375
13.85,0.004125
13.85,0.00425
13.86,0.00425
13.86,0.004875
13.86,0.004875
13.87,0.004875
13.87,0.00525
13.88,0.00525
13.88,0.005125
13.88,0.005125
13.89,0.0053750000000000004
13.89,0.0053750000000000004
13.90,0.0053750000000000004
13.90,0.005625
13.90,0.005625
13.91,0.005625
13.91,0.005625
13.92,0.005625
13.92,0.005875
13.92,0.005875
13.93,0.005875
13.93,0.03175
13.94,0.03175
13.94,0.006625
13.94,0.006625
13.95,0.007125
13.95,0.007125
13.96,0.00725
13.96,0.00775
13.96,0.00775
13.97,0.008125
13.97,0.008125
13.98,0.009375
13.98,0.00925
13.98,0.00925
13.99,0.00875
13.99,0.00875
14.00,0.00825
14.00,0.007625
14.00,0.007625
14.01,0.007875
14.01,0.007875
14.02,0.00775
14.02,0.0085
14.02,0.0085
14.03,0.006500000000000001
14.03,0.006500000000000001
14.04,-0.000375
14.04,-0.000375
14.04,-0.0005
14.05,-0.000375
14.05,-0.000375
14.06,-0.0005
14.06,-0.0005
14.06,-0.0005
14.07,-0.000375
14.07,-0.000375
14.08,-0.000625
14.08,-0.000625
14.08,-0.000375
14.09,-0.000625
14.09,-0.000625
14.10,-0.000375
14.10,-0.000375
14.10,-0.0005
14.11,-0.0005
14.11,-0.000375
14.12,-0.0005
14.12,-0.0005
14.12,-0.0005
14.13,-0.0005
14.13,-0.0005
14.14,-0.0005
14.14,-0.0005
14.14,-0.00025
14.15,-0.00025
14.15,-0.000625
14.16,-0.0005
14.16,-0.0005
14.16,-0.00075
14.17,-0.00075
14.17,-0.000375
14.18,-0.000375
14.18,-0.000625
14.18,-0.000375
14.19,-0.000375
14.19,-0.0005
14.20,-0.0005
14.20,-0.0005
14.20,-0.000375
14.21,-0.000375
14.21,-0.0005
14.22,-0.0005
14.22,-0.0005
14.22,-0.00075
14.23,-0.00075
14.23,-0.0005
14.24,-0.0005
14.24,-0.000875
14.24,-0.0005
14.25,-0.0005
14.25,-0.000625
14.26,-0.000625
14.26,-0.000375
14.26,-0.0005
14.27,-0.0005
14.27,-0.0005
14.28,-0.0005
14.28,-0.0035
14.28,-0.0035
14.29,-0.0005
14.29,-0.000625
14.30,-0.000625
14.30,-0.000375
14.30,-0.000375
14.31,-0.000625
14.31,-0.0005
14.32,-0.0005
14.32,-0.000625
14.32,-0.000625
14.33,-0.0005
14.33,-0.0005
14.34,-0.0005
14.34,-0.0005
14.34,-0.0005
14.35,-0.000625
14.35,-0.0005
14.36,-0.0005
14.36,-0.000625
14.36,-0.000625
14.37,-0.000875
14.37,-0.000875
14.38,-0.001
14.38,-0.001
14.38,-0.001
14.39,-0.0011250000000000001
14.39,-0.0011250000000000001
14.40,-0.0011250000000000001
14.40,-0.000875
14.40,-0.000875
14.41,-0.001875
14.41,-0.001875
14.42,-0.0011250000000000001
14.42,-0.000875
14.42,-0.000875
14.43,-0.000875
14.43,-0.000875
14.44,-0.00125
14.44,-0.002875
14.44,-0.002875
14.45,-0.00425
14.45,-0.00425
14.46,-0.0053750000000000004
14.46,-0.006
14.46,-0.006
14.47,-0.0063750000000000005
14.47,-0.0063750000000000005
14.48,-0.0063750000000000005
14.48,-0.006500000000000001
14.48,-0.006500000000000001
14.49,-0.006500000000000001
14.49,-0.006500000000000001
14.50,-0.006500000000000001
14.50,-0.005625
14.50,-0.005625
14.51,-0.0063750000000000005
14.51,-0.0063750000000000005
14.52,-0.007125
14.52,-0.007125
14.52,-0.0073750000000000005
14.53,-0.0075
14.53,-0.0075
14.54,-0.007625
14.54,-0.0075
14.54,-0.0075
14.55,-0.0073750000000000005
14.55,-0.00725
14.56,-0.00725
14.56,-0.007
14.56,-0.007
14.57,-0.006
14.57,-0.004875
14.58,-0.004875
14.58,-0.004875
14.58,-0.004875
14.59,-0.004875
14.59,-0.004875
14.60,-0.004875
14.60,-0.005125
14.60,-0.005125
14.61,-0.00475
14.61,-0.00475
14.62,-0.005125
14.62,-0.005
14.62,-0.005
14.63,-0.004875
14.63,-0.004875
14.64,-0.004125
14.64,-0.003625
14.64,-0.003625
14.65,-0.003875
14.65,-0.003875
14.66,-0.00425
14.66,-0.004375
14.66,-0.004375
14.67,-0.004375
14.67,-0.004375
14.68,-0.00425
14.68,-0.00425
14.68,-0.00425
14.69,-0.004125
14.69,-0.004125
14.70,-0.004125
14.70,-0.004125
14.70,-0.004125
14.71,-0.003875
14.71,-0.004
14.72,-0.004
14.72,-0.00375
14.72,-0.00375
14.73,-0.003625
14.73,-0.003125
14.74,-0.003125
14.74,-0.003
14.74,-0.0032500000000000003
14.75,-0.0032500000000000003
14.75,-0.0032500000000000003
14.76,-0.0032500000000000003
14.76,-0.0032500000000000003
14.76,-0.003375
14.77,-0.003375
14.77,-0.0025
14.78,-0.003375
14.78,-0.003375
14.78,-0.0011250000000000001
14.79,-0.00075
14.79,-0.00075
14.80,-0.000625
14.80,-0.000625
14.80,-0.000625
14.81,-0.000625
14.81,-0.000625
14.82,-0.0005
14.82,-0.0005
14.82,-0.0005
14.83,-0.000625
14.83,-0.000625
14.84,-0.000625
14.84,-0.0005
14.84,-0.0005
14.85,-0.0005
14.85,-0.000625
14.86,-0.000625
14.86,-0.0005
14.86,-0.0005
14.87,-0.0005
14.87,-0.0005
14.88,-0.0005
14.88,-0.0005
14.88,-0.000625
14.89,-0.000625
14.89,-0.0005
14.90,-0.0005
14.90,-0.0005
14.90,-0.0005
14.91,-0.0005
14.91,-0.0005
14.92,-0.0005
14.92,-0.0005
14.92,-0.000375
14.93,-0.000625
14.93,-0.000625
14.94,-0.000375
14.94,-0.0005
14.94,-0.0005
14.95,-0.0005
14.95,-0.0005
14.96,-0.0005
14.96,-0.0005
14.96,-0.0005
14.97,-0.000375
14.97,-0.000625
14.98,-0.000625
14.98,-0.00025
14.98,-0.00025
14.99,-0.000625
14.99,-0.000125
15.00,-0.000125
15.00,-0.000375
15.00,0.0
15.01,0.0
15.01,0.0011250000000000001
15.02,0.0011250000000000001
15.02,0.0011250000000000001
15.02,0.0
15.03,0.0
15.03,0.0005
15.04,0.00125
15.04,0.00125
15.04,-0.0005
15.05,-0.00025
15.05,-0.00025
15.06,-0.0005
15.06,-0.0005
15.06,-0.000125
15.07,-0.0005
15.07,0.000125
15.08,0.000125
15.08,0.00025
15.08,0.00025
15.09,0.00075
15.09,0.001
15.10,0.001
15.10,0.0011250000000000001
15.10,0.0016250000000000001
15.11,0.0016250000000000001
15.11,0.0016250000000000001
15.12,0.002
15.12,0.002
15.12,0.00175
15.13,0.0025
15.13,0.0025
15.14,0.002625
15.14,0.002625
15.14,0.0035
15.15,0.003625
15.15,0.003625
15.16,0.003875
15.16,0.004125
15.16,0.004125
15.17,0.0045000000000000005
15.17,0.0045000000000000005
15.18,0.005
15.18,0.005125
15.18,0.005125
15.19,0.0055
15.19,0.00525
15.20,0.00525
15.20,0.00575
15.20,0.0055
15.21,0.0055
15.21,0.006
15.22,0.006
15.22,0.005625
15.22,0.00575
15.23,0.00575
15.23,0.005875
15.24,0.005875
15.24,0.023
15.24,0.006875
15.25,0.006875
15.25,0.00675
15.26,0.0075
15.26,0.0075
15.26,0.0073750000000000005
15.27,0.008125
15.27,0.008125
15.28,0.008125
15.28,0.008125
15.28,0.008875000000000001
15.29,0.009000000000000001
15.29,0.009000000000000001
15.30,0.0085
15.30,0.008
15.30,0.008
15.31,0.00775
15.31,0.00775
15.32,0.00775
15.32,0.008
15.32,0.008
15.33,0.008375
15.33,0.0015
15.34,0.0015
15.34,-0.00025
15.34,-0.000625
15.35,-0.000625
15.35,-0.000375
15.36,-0.000375
15.36,-0.0005
15.36,-0.000375
15.37,-0.000375
15.37,-0.0005
15.38,-0.0005
15.38,-0.0005
15.38,-0.000375
15.39,-0.000375
15.39,-0.000625
15.40,-0.000375
15.40,-0.000375
15.40,-0.000625
15.41,-0.000375
15.41,-0.000375
15.42,-0.000625
15.42,-0.000625
15.42,-0.000375
15.43,-0.0005
15.43,-0.0005
15.44,-0.000375
15.44,-0.0005
15.44,-0.0005
15.45,-0.0005
15.45,-0.0005
15.46,-0.0005
15.46,-0.0005
15.46,-0.0005
15.47,-0.000375
15.47,-0.000625
15.48,-0.000625
15.48,-0.0005
15.48,-0.000625
15.49,-0.000625
15.49,-0.000375
15.50,-0.000375
15.50,-0.000625
15.50,-0.000375
15.51,-0.000375
15.51,-0.0005
15.52,-0.000375
15.52,-0.000375
15.52,-0.0005
15.53,-0.0005
15.53,-0.0005
15.54,-0.00075
15.54,-0.00075
15.54,-0.000625
15.55,-0.000375
15.55,-0.000375
15.56,-0.000625
15.56,-0.000375
15.56,-0.000375
15.57,-0.000625
15.57,0.000375
15.58,0.000375
15.58,-0.000625
15.58,-0.000625
15.59,-0.000375
15.59,-0.000625
15.60,-0.000625
15.60,-0.0005
15.60,-0.000625
15.61,-0.0005
15.61,-0.0005
15.62,-0.0005
15.62,-0.0005
15.62,-0.0005
15.63,-0.0005
15.63,-0.000625
15.64,-0.000625
15.64,-0.000625
15.64,-0.000625
15.65,-0.000625
15.65,-0.0005
15.66,-0.0005
15.66,-0.00075
15.66,-0.001
15.67,-0.001
15.67,-0.000875
15.68,-0.001
15.68,-0.001
15.68,-0.0011250000000000001
15.69,-0.000875
15.69,-0.000875
15.70,-0.0016250000000000001
15.70,-0.00125
15.70,-0.00125
15.71,-0.000875
15.71,-0.000875
15.72,-0.000875
15.72,-0.001375
15.72,-0.001375
15.73,-0.002875
15.73,-0.002875
15.74,-0.00425
15.74,-0.0053750000000000004
15.74,-0.0053750000000000004
15.75,-0.006125
15.75,-0.006125
15.76,-0.00625
15.76,-0.00625
15.76,-0.00625
15.77,-0.006500000000000001
15.77,-0.006500000000000001
15.78,-0.00675
15.78,-0.006500000000000001
15.78,-0.006500000000000001
15.79,-0.005625
15.79,-0.005625
15.80,-0.00625
15.80,-0.00625
15.80,-0.007125
15.81,-0.0075
15.81,-0.0075
15.82,-0.0075
15.82,-0.0075
15.82,-0.007625
15.83,-0.0075
15.83,-0.0075
15.84,-0.0075
15.84,-0.0075
15.84,-0.00725
15.85,-0.007
15.85,-0.007
15.86,-0.005875
15.86,-0.005875
15.86,-0.004875
15.87,-0.005
15.87,-0.005
15.88,-0.005125
15.88,-0.005125
15.88,-0.005
15.89,-0.005
15.89,-0.005
15.90,-0.005
15.90,-0.005
15.90,-0.005125
15.91,-0.005125
15.91,-0.005
15.92,-0.004875
15.92,-0.004875
15.92,-0.004125
15.93,-0.003625
15.93,-0.003625
15.94,-0.003875
15.94,-0.004125
15.94,-0.004125
15.95,-0.004375
15.95,-0.004375
15.96,-0.004375
15.96,-0.004125
15.96,-0.004125
15.97,-0.004125
15.97,-0.004125
15.98,-0.004125
15.98,-0.004125
15.98,-0.004125
15.99,-0.004125
15.99,-0.004
16.00,-0.004
16.00,-0.004
16.00,-0.00375
16.01,-0.00375
16.01,-0.003625
16.02,-0.003625
16.02,-0.003
16.02,-0.003
16.03,-0.003
16.03,-0.003
16.04,-0.003
16.04,-0.0032500000000000003
16.04,-0.0032500000000000003
16.05,-0.0032500000000000003
16.05,-0.0032500000000000003
16.06,-0.0032500000000000003
16.06,-0.0032500000000000003
16.06,-0.0032500000000000003
16.07,-0.003375
16.07,-0.0015
16.08,-0.0015
16.08,-0.000625
16.08,-0.000625
16.09,-0.0005
16.09,-0.00075
16.10,-0.00075
16.10,-0.0005
16.10,-0.0005
16.11,-0.000625
16.11,-0.0005
16.12,-0.0005
16.12,-0.000625
16.12,-0.000625
16.13,-0.000375
16.13,-0.000625
16.14,-0.000625
16.14,-0.0005
16.14,-0.0005
16.15,-0.0005
16.15,-0.0005
16.16,-0.0005
16.16,-0.0005
16.16,-0.0005
16.17,-0.0005
16.17,-0.0005
16.18,-0.00075
16.18,-0.00075
16.18,-0.0005
16.19,-0.0005
16.19,-0.000625
16.20,-0.0005
16.20,-0.0005
16.20,-0.0005
16.21,-0.0005
16.21,-0.000625
16.22,-0.000375
16.22,-0.000375
16.22,-0.000625
16.23,-0.000625
16.23,-0.0005
16.24,-0.000625
16.24,-0.000625
16.24,-0.00025
16.25,-0.00025
16.25,-0.0005
16.26,-0.000375
16.26,-0.000375
16.26,-0.000375
16.27,-0.000375
16.27,-0.00025
16.28,-0.000125
16.28,-0.000125
16.28,0.000875
16.29,0.000875
16.29,0.001875
16.30,-0.000625
16.30,-0.000625
16.30,0.000375
16.31,0.000375
16.31,0.001375
16.32,-0.00025
16.32,-0.00025
16.32,-0.000375
16.33,-0.000375
16.33,-0.000375
16.34,-0.000375
16.34,-0.000375
16.34,-0.00025
16.35,-0.00025
16.35,0.0
16.36,0.000125
16.36,0.000125
16.36,0.000875
16.37,0.000875
16.37,0.000875
16.38,0.001375
16.38,0.001375
16.38,0.00125
16.39,0.00125
16.39,0.00175
16.40,0.00175
16.40,0.00175
16.40,0.002125
16.41,0.002125
16.41,0.002125
16.42,0.002125
16.42,0.002625
16.42,0.003375
16.43,0.003375
16.43,0.0035
16.44,0.0035
16.44,0.004
16.44,0.004
16.45,0.004
16.45,0.00475
16.46,0.00475
16.46,0.00475
16.46,0.0053750000000000004
16.47,0.0053750000000000004
16.47,0.0053750000000000004
16.48,0.0053750000000000004
16.48,0.0053750000000000004
16.48,0.0053750000000000004
16.49,0.0053750000000000004
16.49,0.005625
16.50,0.005625
16.50,0.005875
16.50,0.005875
16.51,0.005875
16.51,0.00575
16.52,0.00575
16.52,0.005625
16.52,0.005625
16.53,0.021875000000000002
16.53,0.006875
16.54,0.006875
16.54,0.007
16.54,0.007
16.55,0.007125
16.55,0.007625
16.56,0.007625
16.56,0.007875
16.56,0.007875
16.57,0.008375
16.57,0.008625
16.58,0.008625
16.58,0.009000000000000001
16.58,0.009000000000000001
16.59,0.0085
16.59,0.008
16.60,0.008
16.60,0.008
16.60,0.008
16.61,0.007625
16.61,0.008125
16.62,0.008125
16.62,0.008
16.62,0.008
16.63,0.003375
16.63,-0.000625
16.64,-0.000625
16.64,-0.000375
16.64,-0.000375
