Time(s),Volts
16.88,-0.0005
16.88,-0.0005
16.89,-0.000375
16.89,-0.0005
16.90,-0.0005
16.90,-0.000375
16.90,-0.000375
16.91,-0.0005
16.91,-0.000375
16.92,-0.000375
16.92,-0.0005
16.92,-0.0005
16.93,-0.0005
16.93,-0.00025
16.94,-0.00025
16.94,-0.0005
16.94,-0.0005
16.95,-0.000375
16.95,-0.000375
16.96,-0.000375
16.96,-0.000375
16.96,-0.000375
16.97,-0.0005
16.97,-0.0005
16.98,-0.0005
16.98,-0.000375
16.98,-0.000375
16.99,-0.0005
16.99,-0.0005
17.00,-0.000375
17.00,-0.0005
17.00,-0.0005
17.01,-0.0005
17.01,-0.0005
17.02,-0.000625
17.02,-0.000375
17.02,-0.000375
17.03,-0.0005
17.03,-0.0005
17.04,-0.0005
17.04,-0.0005
17.04,-0.0005
17.05,-0.0005
17.05,-0.0005
17.06,-0.000375
17.06,-0.000375
17.06,-0.0005
17.07,-0.000375
17.07,-0.000375
17.08,-0.0005
17.08,-0.0005
17.08,-0.000375
17.09,-0.00025
17.09,-0.00025
17.10,-0.0005
17.10,-0.0005
17.10,-0.0005
17.11,-0.000375
17.11,-0.000375
17.12,-0.0005
17.12,-0.0005
17.12,-0.000375
17.13,-0.000375
17.13,-0.000375
17.14,-0.000375
17.14,-0.000375
17.14,-0.000375
17.15,-0.000375
17.15,-0.000375
17.16,-0.000375
17.16,-0.000375
17.16,-0.0005
17.17,-0.00025
17.17,-0.00025
17.18,-0.00025
17.18,-0.00025
17.18,-0.000375
17.19,-0.000375
17.19,-0.000375
17.20,-0.0005
17.20,-0.0005
17.20,-0.000375
17.21,-0.000375
17.21,-0.000375
17.22,-0.000375
17.22,-0.000375
17.22,-0.000375
17.23,-0.0005
17.23,-0.0005
17.24,-0.0005
17.24,-0.0005
17.24,-0.000375
17.25,-0.0005
17.25,-0.0005
17.26,-0.0005
17.26,-0.0005
17.26,-0.000375
17.27,-0.000375
17.27,-0.000375
17.28,-0.000375
17.28,-0.000375
17.28,-0.000375
17.29,-0.0005
17.29,-0.0005
17.30,-0.000375
17.30,-0.000375
17.30,-0.000375
17.31,-0.000375
17.31,-0.000375
17.32,-0.000375
17.32,-0.000375
17.32,-0.000375
17.33,-0.000375
17.33,-0.000375
17.34,-0.0005
17.34,-0.0005
17.34,-0.000375
17.35,-0.000375
17.35,-0.000375
17.36,-0.000375
17.36,-0.000375
17.36,-0.000375
17.37,-0.000375
17.37,-0.00025
17.38,-0.000375
17.38,-0.000375
17.38,-0.000375
17.39,-0.000375
17.39,-0.000375
17.40,-0.0005
17.40,-0.0005
17.40,-0.000375
17.41,-0.000375
17.41,-0.000375
17.42,-0.000375
17.42,-0.0005
17.42,-0.000375
17.43,-0.000375
17.43,-0.000375
17.44,-0.000375
17.44,-0.0005
17.44,-0.000375
17.45,-0.000375
17.45,-0.000375
17.46,-0.000375
17.46,-0.0005
17.46,-0.0005
17.47,-0.0005
17.47,-0.000375
17.48,-0.000375
17.48,-0.000375
17.48,-0.000375
17.49,-0.000375
17.49,-0.000375
17.50,-0.000375
17.50,-0.000375
17.50,-0.000375
17.51,-0.000375
17.51,-0.0005
17.52,-0.0005
17.52,-0.000375
17.52,-0.000375
17.53,-0.00025
17.53,-0.000375
17.54,-0.000375
17.54,-0.000375
17.54,-0.000375
17.55,-0.000375
17.55,-0.000375
17.56,-0.000375
17.56,-0.0005
17.56,-0.0005
17.57,-0.000375
17.57,-0.0005
17.58,-0.0005
17.58,-0.0005
17.58,-0.0005
17.59,-0.000375
17.59,-0.0005
17.60,-0.0005
17.60,-0.0005
17.60,-0.0005
17.61,-0.0005
17.61,-0.0005
17.62,-0.0005
17.62,-0.000375
17.62,-0.000375
17.63,-0.0005
17.63,-0.0005
17.64,-0.0005
17.64,-0.000375
17.64,-0.000375
17.65,-0.000375
17.65,-0.000375
17.66,-0.000375
17.66,-0.000125
17.66,-0.000125
17.67,-0.000375
17.67,-0.000375
17.68,-0.0005
17.68,-0.0005
17.68,-0.0005
17.69,-0.000375
17.69,-0.000375
17.70,-0.000375
17.70,-0.000375
17.70,-0.000375
17.71,-0.0005
17.71,-0.0005
17.72,-0.0005
17.72,-0.000375
17.72,-0.000375
17.73,-0.0005
17.73,-0.0005
17.74,-0.0005
17.74,-0.00025
17.74,-0.00025
17.75,-0.000125
17.75,-0.000125
17.76,0.00025
17.76,0.0015
17.76,0.0015
17.77,0.00125
17.77,0.00125
17.78,-0.0005
17.78,0.000625
17.78,0.000625
17.79,0.001
17.79,0.001
17.80,-0.00025
17.80,-0.00025
17.80,-0.000375
17.81,-0.00025
17.81,-0.00025
17.82,-0.000125
17.82,-0.000125
17.82,0.00025
17.83,0.001
17.83,0.001
17.84,0.00175
17.84,0.00175
17.84,0.0022500000000000003
17.85,0.00275
17.85,0.00275
17.86,0.0032500000000000003
17.86,0.0032500000000000003
17.86,0.00375
17.87,0.0053750000000000004
17.87,0.0053750000000000004
17.88,0.00925
17.88,0.00925
17.88,0.01175
17.89,0.01175
17.89,0.01125
17.90,0.008375
17.90,0.008375
17.90,0.007125
17.91,0.007125
17.91,0.006625
17.92,0.006500000000000001
17.92,0.006500000000000001
17.92,0.006
17.93,0.006
17.93,0.005875
17.94,0.005875
17.94,0.005875
17.94,0.007125
17.95,0.007125
17.95,0.007
17.96,0.007625
17.96,0.007625
17.96,0.008125
17.97,0.008125
17.97,0.00825
17.98,0.00825
17.98,0.00825
17.98,0.008375
17.99,0.008375
17.99,0.008875000000000001
18.00,0.008875000000000001
18.00,0.008125
18.00,0.008125
18.01,0.008125
18.01,0.007875
18.02,0.007875
18.02,0.00775
18.02,0.007625
18.03,0.007625
18.03,0.00725
18.04,0.00675
18.04,0.00675
18.04,0.0025
18.05,0.0025
18.05,-0.000375
18.06,-0.000375
18.06,-0.000375
18.06,-0.000375
18.07,-0.000375
18.07,-0.000375
18.08,-0.000375
18.08,-0.000375
18.08,-0.0005
18.09,-0.0005
18.09,-0.000375
18.10,-0.000375
18.10,-0.000375
18.10,-0.000375
18.11,-0.000375
18.11,-0.000375
18.12,-0.0005
18.12,-0.0005
18.12,-0.0005
18.13,-0.0005
18.13,-0.000375
18.14,-0.000375
18.14,-0.000375
18.14,-0.0005
18.15,-0.0005
18.15,-0.000375
18.16,-0.000375
18.16,-0.0005
18.16,-0.0005
18.17,-0.0005
18.17,-0.000375
18.18,-0.000375
18.18,-0.0005
18.18,-0.000375
18.19,-0.000375
18.19,-0.000375
18.20,-0.000375
18.20,-0.000375
18.20,-0.000375
18.21,-0.000375
18.21,-0.000375
18.22,-0.000375
18.22,-0.0005
18.22,-0.000375
18.23,-0.000375
18.23,-0.0005
18.24,-0.0005
18.24,-0.000375
18.24,-0.000375
18.25,-0.000375
18.25,-0.000625
18.26,-0.000625
18.26,-0.000375
18.26,-0.000375
18.27,-0.000375
18.27,-0.0005
18.28,-0.0005
18.28,-0.000375
18.28,-0.000375
18.29,-0.000375
18.29,-0.0005
18.30,-0.0005
18.30,-0.000375
18.30,-0.000375
18.31,-0.000375
18.31,-0.000375
18.32,-0.000375
18.32,-0.000375
18.32,-0.000375
18.33,-0.000375
18.33,-0.000375
18.34,-0.000375
18.34,-0.00025
18.34,-0.00025
18.35,-0.000375
18.35,-0.0005
18.36,-0.0005
18.36,-0.000375
18.36,-0.000375
18.37,-0.0005
18.37,-0.0005
18.38,-0.0005
18.38,-0.000375
18.38,-0.000375
18.39,-0.000375
18.39,-0.000375
18.40,-0.000375
18.40,-0.000375
18.40,-0.000375
18.41,-0.000375
18.41,-0.000375
18.42,-0.000375
18.42,-0.000375
18.42,-0.000375
18.43,-0.0005
18.43,-0.0005
18.44,-0.000375
18.44,-0.000375
18.44,-0.000375
18.45,-0.0005
18.45,-0.0005
18.46,-0.00025
18.46,-0.000375
18.46,-0.000375
18.47,-0.0005
18.47,-0.0005
18.48,-0.000375
18.48,-0.0005
18.48,-0.0005
18.49,-0.0005
18.49,-0.0005
18.50,-0.0005
18.50,-0.000375
18.50,-0.000375
18.51,-0.0005
18.51,-0.0005
18.52,-0.000375
18.52,-0.0005
18.52,-0.0005
18.53,-0.000375
18.53,-0.000375
18.54,-0.000375
18.54,-0.000375
18.54,-0.0005
18.55,-0.000625
18.55,-0.000625
18.56,-0.00025
18.56,-0.00025
18.56,-0.000375
18.57,-0.0005
18.57,-0.0005
18.58,-0.000375
18.58,-0.000375
18.58,-0.000375
18.59,-0.00025
18.59,-0.00025
18.60,-0.000375
18.60,-0.0005
18.60,-0.0005
18.61,-0.00025
18.61,-0.000375
18.62,-0.000375
18.62,-0.000375
18.62,-0.000375
18.63,-0.000375
18.63,-0.0005
18.64,-0.0005
18.64,-0.000375
18.64,-0.000375
18.65,-0.000375
18.65,-0.0005
18.66,-0.0005
18.66,-0.0005
18.66,-0.0005
18.67,-0.0005
18.67,-0.0005
18.68,-0.0005
18.68,-0.000375
18.68,-0.000375
18.69,-0.0005
18.69,-0.000375
18.70,-0.000375
18.70,-0.0005
18.70,-0.0005
18.71,-0.000375
18.71,-0.0005
18.72,-0.0005
18.72,-0.000375
18.72,-0.000375
18.73,-0.0005
18.73,-0.000375
18.74,-0.000375
18.74,-0.000375
18.74,-0.000375
18.75,-0.0005
18.75,-0.000375
18.76,-0.000375
18.76,-0.000375
18.76,-0.000375
18.77,-0.000375
18.77,-0.0005
18.78,-0.0005
18.78,-0.0005
18.78,-0.0005
18.79,-0.000375
18.79,-0.000375
18.80,-0.000375
18.80,-0.0005
18.80,-0.0005
18.81,-0.0005
18.81,-0.000375
18.82,-0.000375
18.82,-0.0005
18.82,-0.0005
18.83,-0.0005
18.83,-0.0005
18.84,-0.000375
18.84,-0.0005
18.84,-0.0005
18.85,-0.000375
18.85,-0.000375
18.86,-0.000375
18.86,-0.000375
18.86,-0.000375
18.87,-0.0005
18.87,-0.0005
18.88,-0.000375
18.88,-0.000375
18.88,-0.000375
18.89,-0.000375
18.89,-0.000375
18.90,-0.0005
18.90,-0.000375
18.90,-0.000375
18.91,-0.0005
18.91,-0.0005
18.92,-0.000375
18.92,-0.0005
18.92,-0.0005
18.93,-0.000375
18.93,-0.000375
18.94,-0.0005
18.94,-0.0005
18.94,-0.000375
18.95,-0.000375
18.95,-0.000375
18.96,-0.0005
18.96,-0.0005
18.96,-0.000375
18.97,-0.0005
18.97,-0.0005
18.98,-0.000375
18.98,-0.000375
18.98,-0.000375
18.99,-0.000375
18.99,-0.000375
19.00,-0.000375
19.00,-0.000375
19.00,-0.000375
19.01,-0.0005
19.01,-0.0005
19.02,-0.00025
19.02,-0.00025
19.02,-0.000375
19.03,-0.000375
19.03,-0.000375
19.04,-0.000375
19.04,-0.000375
19.04,-0.000375
19.05,-0.000375
19.05,-0.000375
19.06,-0.000375
19.06,-0.000375
19.06,-0.000375
19.07,-0.0005
19.07,-0.0005
19.08,-0.0005
19.08,-0.0005
19.08,-0.000375
19.09,-0.000375
19.09,-0.0005
19.10,-0.0005
19.10,-0.0005
19.10,-0.000375
19.11,-0.000375
19.11,-0.0005
19.12,-0.000375
19.12,-0.000375
19.12,-0.000375
19.13,-0.000375
19.13,-0.0005
19.14,-0.000375
19.14,-0.000375
19.14,-0.0005
19.15,-0.0005
19.15,-0.0005
19.16,-0.000375
19.16,-0.0005
19.16,-0.0005
19.17,-0.0005
19.17,-0.0005
19.18,-0.000375
19.18,-0.0005
19.18,-0.0005
19.19,-0.0005
19.19,-0.0005
19.20,-0.0005
19.20,-0.00025
19.20,-0.0005
19.21,-0.0005
19.21,-0.0005
19.22,-0.0005
19.22,-0.0005
19.22,-0.0005
19.23,-0.000625
19.23,-0.000625
19.24,-0.0011250000000000001
19.24,-0.00075
19.24,-0.00075
19.25,-0.00075
19.25,-0.001
19.26,-0.001
19.26,-0.000875
19.26,-0.000875
19.27,-0.001
19.27,-0.002
19.28,-0.002
19.28,-0.0005
19.28,-0.000875
19.29,-0.000875
19.29,-0.0015
19.30,-0.0015
19.30,-0.00475
19.30,-0.008375
19.31,-0.008375
19.31,-0.009125
19.32,-0.008625
19.32,-0.008625
19.32,-0.008375
19.33,-0.008375
19.33,-0.008375
19.34,-0.007625
19.34,-0.007625
19.34,-0.006875
19.35,-0.008625
19.35,-0.008625
19.36,-0.01
19.36,-0.01
19.36,-0.01
19.37,-0.00925
19.37,-0.00925
19.38,-0.009000000000000001
19.38,-0.00875
19.38,-0.00875
19.39,-0.007625
19.39,-0.00625
19.40,-0.00625
19.40,-0.006625
19.40,-0.006625
19.41,-0.00675
19.41,-0.006875
19.42,-0.006875
19.42,-0.007125
19.42,-0.0073750000000000005
19.43,-0.0073750000000000005
19.43,-0.006875
19.44,-0.0055
19.44,-0.0055
19.44,-0.006125
19.45,-0.006125
19.45,-0.00675
19.46,-0.006875
19.46,-0.006875
19.46,-0.00625
19.47,-0.005625
19.47,-0.005625
19.48,-0.005
19.48,-0.005
19.48,-0.00425
19.49,-0.004
19.49,-0.004
19.50,-0.0035
19.50,-0.00275
19.50,-0.00275
19.51,-0.003
19.51,-0.003
19.52,-0.003
19.52,-0.003125
19.52,-0.0032500000000000003
19.53,-0.0032500000000000003
19.53,-0.003625
19.54,-0.003625
19.54,-0.003625
19.54,-0.0022500000000000003
19.55,-0.0022500000000000003
19.55,-0.00075
19.56,-0.000625
19.56,-0.000625
19.56,-0.000625
19.57,-0.000625
19.57,-0.000625
19.58,-0.000375
19.58,-0.000375
19.58,-0.000375
19.59,-0.0005
19.59,-0.0005
19.60,-0.0005
19.60,-0.000625
19.60,-0.000625
19.61,-0.0005
19.61,-0.0005
19.62,-0.0005
19.62,-0.000375
19.62,-0.000375
19.63,-0.000375
19.63,-0.0005
19.64,-0.0005
19.64,-0.000375
19.64,-0.000375
19.65,-0.000375
19.65,-0.0005
19.66,-0.0005
19.66,-0.0005
19.66,-0.0005
19.67,-0.0005
19.67,-0.000375
19.68,-0.000375
19.68,-0.000375
19.68,-0.000375
19.69,-0.0005
19.69,-0.0005
19.70,-0.0005
19.70,-0.000375
19.70,-0.000375
19.71,-0.0005
19.71,-0.0005
19.72,-0.0005
19.72,-0.0005
19.72,-0.0005
19.73,-0.0005
19.73,-0.0005
19.74,-0.0005
19.74,-0.0005
19.74,-0.0005
19.75,-0.0005
19.75,-0.0005
19.76,-0.0005
19.76,-0.000375
19.76,-0.000375
19.77,-0.000375
19.77,-0.0005
19.78,-0.0005
19.78,-0.0005
19.78,-0.0005
19.79,-0.0005
19.79,-0.0005
19.80,-0.000375
19.80,-0.000375
19.80,-0.000375
19.81,-0.0005
19.81,-0.0005
19.82,-0.0005
19.82,-0.000375
19.82,-0.000375
19.83,-0.000375
19.83,-0.000375
19.84,-0.000375
19.84,-0.0005
19.84,-0.0005
19.85,-0.000375
19.85,-0.000375
19.86,-0.000375
19.86,-0.0005
19.86,-0.0005
19.87,-0.0005
19.87,-0.0005
19.88,-0.0005
19.88,-0.000375
19.88,-0.000375
19.89,-0.000375
19.89,-0.0005
19.90,-0.000375
19.90,-0.000375
19.90,-0.0005
19.91,-0.0005
19.91,-0.000375
19.92,-0.000375
19.92,-0.000375
19.92,-0.0005
19.93,-0.0005
19.93,-0.0005
19.94,-0.000375
19.94,-0.0005
19.94,-0.0005
19.95,-0.0005
19.95,-0.0005
19.96,-0.000375
19.96,-0.0005
19.96,-0.0005
19.97,-0.000375
19.97,-0.000375
19.98,-0.000375
19.98,-0.000375
19.98,-0.000375
19.99,-0.000375
19.99,-0.0005
20.00,-0.0005
20.00,-0.000375
20.00,-0.0005
20.01,-0.0005
20.01,-0.0005
20.02,-0.000375
20.02,-0.000375
20.02,-0.0005
20.03,-0.0005
20.03,-0.000375
20.04,-0.000375
20.04,-0.000375
20.04,-0.000375
20.05,-0.0005
20.05,-0.0005
20.06,-0.0005
20.06,-0.000375
20.06,-0.000375
20.07,-0.0005
20.07,-0.0005
20.08,-0.0005
20.08,-0.000375
20.08,-0.000375
20.09,-0.000375
20.09,-0.0005
20.10,-0.0005
20.10,-0.0005
20.10,-0.0005
20.11,-0.0005
20.11,-0.0005
20.12,-0.000375
20.12,-0.000375
20.12,-0.000375
20.13,-0.0005
20.13,-0.0005
20.14,-0.000375
20.14,-0.000375
20.14,-0.000375
20.15,-0.00025
20.15,-0.00025
20.16,-0.0005
20.16,-0.000375
20.16,-0.000375
20.17,-0.000375
20.17,-0.000375
20.18,-0.000375
20.18,-0.000375
20.18,-0.000375
20.19,-0.000375
20.19,-0.000375
20.20,-0.000375
20.20,-0.0005
20.20,-0.0005
20.21,-0.0005
20.21,-0.0005
20.22,-0.0005
20.22,-0.000375
20.22,-0.0005
20.23,-0.0005
20.23,-0.000375
20.24,-0.000375
20.24,-0.000375
20.24,-0.000375
20.25,-0.000375
20.25,-0.000375
20.26,-0.0005
20.26,-0.0005
20.26,-0.000375
20.27,-0.0005
20.27,-0.0005
20.28,-0.0005
20.28,-0.000375
20.28,-0.000375
20.29,-0.0005
20.29,-0.0005
20.30,-0.0005
20.30,-0.0005
20.30,-0.0005
20.31,-0.0005
20.31,-0.000375
20.32,-0.000375
20.32,-0.0005
20.32,-0.0005
20.33,-0.0005
20.33,-0.000375
20.34,-0.0005
20.34,-0.0005
20.34,-0.000375
20.35,-0.000375
20.35,-0.000375
20.36,-0.000375
20.36,-0.000375
20.36,-0.000375
20.37,-0.000375
20.37,-0.000375
20.38,-0.0005
20.38,-0.0005
20.38,-0.0005
20.39,-0.0005
20.39,-0.000375
20.40,-0.000375
20.40,-0.000375
20.40,-0.000375
20.41,-0.000375
20.41,-0.0005
20.42,-0.0005
20.42,-0.0005
20.42,-0.000375
20.43,-0.000375
20.43,-0.000375
20.44,-0.000375
20.44,-0.000375
20.44,-0.0005
20.45,-0.0005
20.45,-0.000375
20.46,-0.000375
20.46,-0.000375
20.46,-0.000375
20.47,-0.0005
20.47,-0.0005
20.48,-0.000375
20.48,-0.000375
20.48,-0.0005
20.49,-0.000375
20.49,-0.000375
20.50,-0.000375
20.50,-0.0005
20.50,-0.0005
20.51,-0.000375
20.51,-0.000375
20.52,-0.00025
20.52,-0.0005
20.52,-0.0005
20.53,-0.00025
20.53,-0.000375
20.54,-0.000375
20.54,0.000125
20.54,0.000125
20.55,0.000125
20.55,0.0011250000000000001
20.56,0.0011250000000000001
20.56,0.0011250000000000001
20.56,0.0
20.57,0.00175
20.57,0.00175
20.58,-0.00025
20.58,-0.00025
20.58,-0.000125
20.59,-0.00025
20.59,-0.00025
20.60,-0.00025
20.60,-0.000125
20.60,0.000375
20.61,0.000375
20.61,0.00125
20.62,0.001875
20.62,0.0022500000000000003
20.62,0.0022500000000000003
20.63,0.00275
20.63,0.003375
20.64,0.003875
20.64,0.006
20.64,0.006
20.65,0.01
20.65,0.01
20.66,0.012125
20.66,0.010875000000000001
20.66,0.010875000000000001
20.67,0.008
20.67,0.008
20.68,0.006875
20.68,0.00675
20.68,0.00675
20.69,0.0063750000000000005
20.69,0.005875
20.70,0.005875
20.70,0.005875
20.70,0.005875
20.71,0.006
20.71,0.0073750000000000005
20.72,0.0073750000000000005
20.72,0.007125
20.72,0.007625
20.73,0.007625
20.73,0.008125
20.74,0.008125
20.74,0.008375
20.74,0.0085
20.75,0.0085
20.75,0.008625
20.76,0.009000000000000001
20.76,0.009000000000000001
20.76,0.00825
20.77,0.00825
20.77,0.00825
20.78,0.008125
20.78,0.008125
20.78,0.00775
20.79,0.007625
20.79,0.007625
20.80,0.007
20.80,0.007
20.80,0.00625
20.81,0.001
20.81,0.001
20.82,-0.000375
20.82,-0.00025
20.82,-0.00025
20.83,-0.000375
20.83,-0.0005
20.84,-0.0005
20.84,-0.00025
20.84,-0.00025
20.85,-0.000375
20.85,-0.000375
20.86,-0.000375
20.86,-0.00025
20.86,-0.00025
20.87,-0.00025
20.87,-0.000375
20.88,-0.0005
20.88,-0.0005
20.88,-0.0005
20.89,-0.00025
20.89,-0.00025
20.90,-0.0005
20.90,-0.000375
20.90,-0.000375
20.91,-0.0005
20.91,-0.0005
20.92,-0.0005
20.92,-0.000375
20.92,-0.000375
20.93,-0.0005
20.93,-0.000375
20.94,-0.000375
20.94,-0.0005
20.94,-0.000375
20.95,-0.000375
20.95,-0.0005
20.96,-0.000375
20.96,-0.000375
20.96,-0.000375
20.97,-0.000375
20.97,-0.0005
20.98,-0.000375
20.98,-0.000375
20.98,-0.0005
20.99,-0.0005
20.99,-0.0005
21.00,-0.000625
21.00,-0.000625
21.00,-0.000375
21.01,-0.000375
21.01,-0.000375
21.02,-0.0005
21.02,-0.000375
21.02,-0.000375
21.03,-0.000375
21.03,-0.0005
21.04,-0.0005
21.04,-0.0005
21.04,-0.0005
21.05,-0.000375
21.05,-0.000375
21.06,-0.000375
21.06,-0.0005
21.06,-0.000625
21.07,-0.000625
21.07,-0.0005
21.08,-0.0005
21.08,-0.0005
21.08,-0.000375
21.09,-0.000375
21.09,-0.000375
21.10,-0.000375
21.10,-0.000375
21.10,-0.000375
21.11,-0.000375
21.11,-0.000375
21.12,-0.000375
21.12,-0.000375
21.12,-0.000375
21.13,-0.000375
21.13,-0.000375
21.14,-0.0005
21.14,-0.000625
21.14,-0.000625
21.15,-0.000375
21.15,-0.000375
21.16,-0.000375
21.16,-0.0005
21.16,-0.0005
21.17,-0.0005
21.17,-0.000375
21.18,-0.000375
21.18,-0.000375
21.18,-0.000375
21.19,-0.000375
21.19,-0.000375
21.20,-0.000375
21.20,-0.000375
21.20,-0.0005
21.21,-0.0005
21.21,-0.000375
21.22,-0.0005
21.22,-0.0005
21.22,-0.000375
21.23,-0.000375
21.23,-0.000375
21.24,-0.0005
21.24,-0.000375
21.24,-0.000375
21.25,-0.0005
21.25,-0.0005
21.26,-0.00025
21.26,-0.000375
21.26,-0.000375
21.27,-0.0005
21.27,-0.000375
21.28,-0.000375
21.28,-0.0005
21.28,-0.0005
21.29,-0.000375
21.29,-0.000375
21.30,-0.000375
21.30,-0.0005
21.30,-0.0005
21.31,-0.000375
21.31,-0.0005
21.32,-0.000375
21.32,-0.000375
21.32,-0.000375
21.33,-0.0005
21.33,-0.0005
21.34,-0.0005
21.34,-0.0005
21.34,-0.0005
21.35,-0.00025
21.35,-0.00025
21.36,-0.0005
21.36,-0.00025
21.36,-0.00025
21.37,-0.00025
21.37,-0.000375
21.38,-0.000375
21.38,-0.000375
21.38,-0.0005
21.39,-0.0005
21.39,-0.0005
21.40,-0.0005
21.40,-0.000375
21.40,-0.000625
21.41,-0.000625
21.41,-0.000375
21.42,-0.0005
21.42,-0.0005
21.42,-0.000375
21.43,-0.000375
21.43,-0.000375
21.44,-0.0005
21.44,-0.0005
21.44,-0.000375
21.45,-0.000375
21.45,-0.000375
21.46,-0.0005
21.46,-0.000375
21.46,-0.000375
21.47,-0.0005
21.47,-0.0005
21.48,-0.000375
21.48,-0.000625
21.48,-0.000625
21.49,-0.000375
21.49,-0.000375
21.50,-0.000375
21.50,-0.000375
21.50,-0.000375
21.51,-0.000375
21.51,-0.00025
21.52,-0.00025
21.52,-0.000375
21.52,-0.000375
21.53,-0.000375
21.53,-0.0005
21.54,-0.000375
21.54,-0.000375
21.54,-0.000375
21.55,-0.000375
21.55,-0.000375
21.56,-0.000375
21.56,-0.000375
21.56,-0.000375
21.57,-0.000375
21.57,-0.000375
21.58,-0.00025
21.58,-0.00025
21.58,-0.00025
21.59,-0.0005
21.59,-0.0005
21.60,-0.000375
21.60,-0.000375
21.60,-0.0005
21.61,-0.0005
21.61,-0.0005
21.62,-0.0005
21.62,-0.0005
21.62,-0.0005
21.63,-0.0005
21.63,-0.0005
21.64,-0.0005
21.64,-0.000375
21.64,-0.000375
21.65,-0.000375
21.65,-0.0005
21.66,-0.0005
21.66,-0.0005
21.66,-0.000625
21.67,-0.000625
21.67,-0.0005
21.68,-0.000375
21.68,-0.000375
21.68,-0.0005
21.69,-0.0005
21.69,-0.000375
21.70,-0.0005
21.70,-0.0005
21.70,-0.000375
21.71,-0.000375
21.71,-0.000375
21.72,-0.000375
21.72,-0.000625
21.72,-0.000625
21.73,-0.00025
21.73,-0.00025
21.74,-0.0005
21.74,-0.0005
21.74,-0.0005
21.75,-0.000375
21.75,-0.000375
21.76,-0.000375
21.76,-0.000375
21.76,-0.000375
21.77,-0.000375
21.77,-0.00025
21.78,-0.00025
21.78,-0.0005
21.78,-0.000375
21.79,-0.000375
21.79,-0.0005
21.80,-0.000375
21.80,-0.000375
21.80,-0.0005
21.81,-0.0005
21.81,-0.0005
21.82,-0.000625
21.82,-0.000625
21.82,-0.000375
21.83,-0.000375
21.83,-0.000375
21.84,-0.0005
21.84,-0.000375
21.84,-0.000375
21.85,-0.000375
21.85,-0.0005
21.86,-0.0005
21.86,-0.0011250000000000001
21.86,-0.0011250000000000001
21.87,-0.00075
21.87,-0.0011250000000000001
21.88,-0.0011250000000000001
21.88,-0.000875
21.88,-0.00075
21.89,-0.00075
21.89,-0.00125
21.90,-0.0015
21.90,-0.0015
21.90,-0.00075
21.91,-0.000875
21.91,-0.000875
21.92,-0.002
21.92,-0.002
21.92,-0.00625
21.93,-0.009125
21.93,-0.009125
21.94,-0.009000000000000001
21.94,-0.00825
21.94,-0.00825
21.95,-0.008375
21.95,-0.008125
21.96,-0.008125
21.96,-0.007
21.96,-0.00725
21.97,-0.00725
21.97,-0.009375
21.98,-0.010125
21.98,-0.010125
21.98,-0.009875
21.99,-0.009875
21.99,-0.00925
22.00,-0.009000000000000001
22.00,-0.009000000000000001
22.00,-0.008625
22.01,-0.006875
22.01,-0.006875
22.02,-0.00625
22.02,-0.00675
22.02,-0.00675
22.03,-0.00675
22.03,-0.007
22.04,-0.007
22.04,-0.00725
22.04,-0.00725
22.05,-0.00725
22.05,-0.00625
22.06,-0.005625
22.06,-0.005625
22.06,-0.006500000000000001
22.07,-0.006500000000000001
22.07,-0.006875
22.08,-0.006625
22.08,-0.006625
22.08,-0.006
22.09,-0.0055
22.09,-0.0055
22.10,-0.00475
22.10,-0.00475
22.10,-0.004125
22.11,-0.003875
22.11,-0.003875
22.12,-0.003125
22.12,-0.002875
22.12,-0.002875
22.13,-0.00275
22.13,-0.00275
22.14,-0.0032500000000000003
22.14,-0.003
22.14,-0.003
22.15,-0.003375
22.15,-0.003375
22.16,-0.00375
22.16,-0.003625
22.16,-0.003625
22.17,-0.0016250000000000001
22.17,-0.00075
22.18,-0.00075
22.18,-0.0005
22.18,-0.000625
22.19,-0.000625
22.19,-0.000625
22.20,-0.000625
22.20,-0.000625
22.20,-0.0005
22.21,-0.0005
22.21,-0.0005
22.22,-0.0005
22.22,-0.0005
22.22,-0.0005
22.23,-0.0005
22.23,-0.000625
22.24,-0.000375
22.24,-0.000375
22.24,-0.000375
22.25,-0.0005
22.25,-0.0005
22.26,-0.0005
22.26,-0.0005
22.26,-0.0005
22.27,-0.0005
22.27,-0.0005
22.28,-0.0005
22.28,-0.000375
22.28,-0.000375
22.29,-0.000375
22.29,-0.000375
22.30,-0.000375
22.30,-0.000375
22.30,-0.000375
22.31,-0.000375
22.31,-0.0005
22.32,-0.000375
22.32,-0.000375
22.32,-0.000375
22.33,-0.000375
22.33,-0.0005
22.34,-0.0005
22.34,-0.0005
22.34,-0.000375
22.35,-0.0005
22.35,-0.0005
22.36,-0.000375
22.36,-0.000375
22.36,-0.0005
22.37,-0.00025
22.37,-0.00025
22.38,-0.0005
22.38,-0.000375
22.38,-0.000375
22.39,-0.0005
22.39,-0.0005
22.40,-0.0005
22.40,-0.000625
22.40,-0.000625
22.41,-0.0005
22.41,-0.0005
22.42,-0.0005
22.42,-0.000625
22.42,-0.000625
22.43,-0.0005
22.43,-0.000375
22.44,-0.000375
22.44,-0.0005
22.44,-0.000375
22.45,-0.000375
22.45,-0.0005
22.46,-0.0005
22.46,-0.000375
22.46,-0.00025
