Time(s),Volts
5.58,0.007125
5.58,0.00675
5.58,0.00675
5.59,0.00725
5.59,0.007125
5.60,0.007125
5.60,0.00725
5.60,0.006875
5.61,0.006875
5.61,0.008125
5.62,0.008125
5.62,0.013875
5.62,0.007875
5.63,0.007875
5.63,0.0085
5.64,0.008875000000000001
5.64,0.008875000000000001
5.64,0.0095
5.65,0.01025
5.65,0.010125
5.66,0.010125
5.66,0.009625
5.66,0.009625
5.67,0.009375
5.67,0.008875000000000001
5.68,0.008875000000000001
5.68,0.009000000000000001
5.68,0.0095
5.69,0.0095
5.69,0.010625
5.70,-0.0005
5.70,-0.0005
5.70,-0.000375
5.71,-0.000375
5.71,-0.000375
5.72,-0.0005
5.72,-0.0005
5.72,-0.000375
5.73,-0.000625
5.73,-0.000625
5.74,-0.000375
5.74,-0.000625
5.74,-0.000625
5.75,-0.000375
5.75,-0.000375
5.76,-0.000625
5.76,-0.000375
5.76,-0.000375
5.77,-0.0005
5.77,-0.0005
5.78,-0.0005
5.78,-0.000375
5.78,-0.000625
5.79,-0.000625
5.79,-0.000375
5.80,-0.000625
5.80,-0.000625
5.80,-0.00025
5.81,-0.000625
5.81,-0.000625
5.82,-0.00025
5.82,-0.00025
5.82,-0.000625
5.83,-0.000375
5.83,-0.000375
5.84,-0.000625
5.84,-0.000375
5.84,-0.000375
5.85,-0.000375
5.85,-0.000375
5.86,-0.0005
5.86,-0.000375
5.86,-0.000375
5.87,-0.000625
5.87,-0.000375
5.88,-0.000375
5.88,-0.0005
5.88,-0.0005
5.89,-0.000375
5.89,-0.000625
5.90,-0.000625
5.90,-0.000375
5.90,-0.000625
5.91,-0.000625
5.91,-0.0005
5.92,-0.0005
5.92,-0.0005
5.92,-0.000625
5.93,-0.000625
5.93,-0.0005
5.94,-0.000625
5.94,-0.000625
5.94,-0.000375
5.95,-0.000625
5.95,-0.000625
5.96,-0.000375
5.96,-0.0005
5.96,-0.0005
5.97,-0.0005
5.97,-0.0005
5.98,-0.0005
5.98,-0.000625
5.98,-0.000625
5.99,-0.0005
5.99,-0.0005
6.00,-0.0005
6.00,-0.0005
6.00,-0.0005
6.01,-0.0005
6.01,-0.000625
6.02,-0.0005
6.02,-0.0005
6.02,-0.0005
6.03,-0.0005
6.03,-0.0005
6.04,-0.0005
6.04,-0.0005
6.04,-0.00075
6.05,-0.000625
6.05,-0.000625
6.06,-0.0005
6.06,-0.0005
6.06,-0.00075
6.07,-0.0011250000000000001
6.07,-0.0011250000000000001
6.08,-0.000875
6.08,-0.001375
6.08,-0.001375
6.09,-0.000875
6.09,-0.000875
6.10,-0.00125
6.10,-0.002
6.10,-0.002
6.11,-0.000875
6.11,-0.000875
6.12,-0.001
6.12,-0.0016250000000000001
6.12,-0.0016250000000000001
6.13,-0.003875
6.13,-0.00625
6.14,-0.00625
6.14,-0.007
6.14,-0.007125
6.15,-0.007125
6.15,-0.0073750000000000005
6.16,-0.008
6.16,-0.008
6.16,-0.008125
6.17,-0.006875
6.17,-0.006875
6.18,-0.0073750000000000005
6.18,-0.0073750000000000005
6.18,-0.008625
6.19,-0.008875000000000001
6.19,-0.008875000000000001
6.20,-0.009000000000000001
6.20,-0.008875000000000001
6.20,-0.008875000000000001
6.21,-0.00875
6.21,-0.00825
6.22,-0.00825
6.22,-0.007875
6.22,-0.000625
6.23,-0.000625
6.23,-0.00575
6.24,-0.00575
6.24,-0.006
6.24,-0.006125
6.25,-0.006
6.25,-0.006
6.26,-0.006125
6.26,-0.006125
6.26,-0.00625
6.27,-0.006
6.27,-0.006
6.28,-0.004875
6.28,-0.00475
6.28,-0.00475
6.29,0.024375
6.29,0.024375
6.30,-0.005625
6.30,-0.0055
6.30,-0.0055
6.31,-0.00525
6.31,-0.0053750000000000004
6.32,-0.0053750000000000004
6.32,-0.005125
6.32,-0.005125
6.33,-0.005125
6.33,-0.005
6.34,-0.004875
6.34,-0.004875
6.34,-0.004125
6.35,-0.004125
6.35,-0.003875
6.36,-0.004
6.36,-0.004
6.36,-0.004125
6.37,-0.004125
6.37,-0.00425
6.38,-0.00425
6.38,-0.00425
6.38,-0.0022500000000000003
6.39,-0.0022500000000000003
6.39,-0.00075
6.40,-0.00075
6.40,-0.00075
6.40,-0.000625
6.41,-0.000625
6.41,-0.000625
6.42,-0.000625
6.42,-0.000625
6.42,-0.000625
6.43,-0.000625
6.43,-0.0005
6.44,-0.0005
6.44,-0.000625
6.44,-0.0005
6.45,-0.0005
6.45,-0.000625
6.46,-0.000625
6.46,-0.0005
6.46,-0.000625
6.47,-0.000625
6.47,-0.0005
6.48,-0.0005
6.48,-0.0005
6.48,-0.000375
6.49,-0.000375
6.49,-0.000625
6.50,-0.000625
6.50,-0.000625
6.50,-0.000625
6.51,-0.0005
6.51,-0.0005
6.52,-0.0005
6.52,-0.0005
6.52,-0.0005
6.53,-0.0005
6.53,-0.0005
6.54,-0.0005
6.54,-0.0005
6.54,-0.0005
6.55,-0.0005
6.55,-0.0005
6.56,-0.0005
6.56,-0.0005
6.56,-0.0005
6.57,-0.0005
6.57,-0.0005
6.58,-0.0005
6.58,-0.0005
6.58,-0.0005
6.59,-0.000625
6.59,-0.000625
6.60,-0.0005
6.60,-0.0005
6.60,-0.0005
6.61,-0.0005
6.61,-0.0005
6.62,-0.000375
6.62,-0.0005
6.62,-0.0005
6.63,-0.00075
6.63,-0.00075
6.64,-0.0005
6.64,-0.0005
6.64,-0.0005
6.65,-0.000625
6.65,-0.000625
6.66,-0.000375
6.66,-0.0005
6.66,-0.0005
6.67,-0.0005
6.67,-0.0005
6.68,-0.000625
6.68,-0.000625
6.68,-0.000125
6.69,-0.0005
6.69,-0.0005
6.70,-0.00025
6.70,-0.00025
6.70,-0.000375
6.71,-0.000125
6.71,-0.000125
6.72,-0.000125
6.72,-0.000125
6.72,0.001
6.73,0.00125
6.73,0.00125
6.74,0.00025
6.74,0.00025
6.74,0.00175
6.75,-0.000375
6.75,-0.000375
6.76,-0.00025
6.76,-0.00025
6.76,-0.0005
6.77,-0.0005
6.77,-0.000125
6.78,-0.00025
6.78,-0.00025
6.78,0.0005
6.79,0.0005
6.79,0.000875
6.80,0.001375
6.80,0.001375
6.80,0.0016250000000000001
6.81,0.0016250000000000001
6.81,0.002
6.82,0.002625
6.82,0.002625
6.82,0.002625
6.83,0.002625
6.83,0.003375
6.84,0.003875
6.84,0.003875
6.84,0.004875
6.85,0.004875
6.85,0.005125
6.86,0.005875
6.86,0.005875
6.86,0.055125
6.87,0.055125
6.87,0.006875
6.88,0.007
6.88,0.007
6.88,0.007
6.89,0.007
6.89,0.007125
6.90,0.007125
6.90,0.007125
6.90,0.007125
6.91,0.007125
6.91,0.006875
6.92,0.012375
6.92,0.012375
6.92,0.008125
6.93,0.008125
6.93,0.008125
6.94,0.008625
6.94,0.008625
6.94,0.00925
6.95,0.00925
6.95,0.0095
6.96,0.0095
6.96,0.0095
6.96,0.01
6.97,0.01
6.97,0.009625
6.98,0.009625
6.98,0.0095
6.98,0.008875000000000001
6.99,0.008875000000000001
6.99,0.009125
7.00,0.009125
7.00,0.0095
7.00,0.0075
7.01,0.0075
7.01,-0.00075
7.02,-0.00075
7.02,-0.000375
7.02,-0.0005
7.03,-0.0005
7.03,-0.0005
7.04,-0.0005
7.04,-0.000375
7.04,-0.0005
7.05,-0.0005
7.05,-0.000375
7.06,-0.000375
7.06,-0.000625
7.06,-0.000375
7.07,-0.000375
7.07,-0.00075
7.08,-0.00075
7.08,-0.000375
7.08,-0.000375
7.09,-0.0005
7.09,-0.000375
7.10,-0.000375
7.10,-0.0005
7.10,-0.0005
7.11,-0.0005
7.11,-0.000375
7.12,-0.000375
7.12,-0.000625
7.12,-0.000625
7.13,-0.00025
7.13,-0.000625
7.14,-0.000625
7.14,-0.000375
7.14,-0.000375
7.15,-0.000625
7.15,-0.000625
7.16,-0.00025
7.16,-0.000625
7.16,-0.000625
7.17,-0.000375
7.17,-0.000375
7.18,-0.000625
7.18,-0.0005
7.18,-0.0005
7.19,-0.000625
7.19,-0.000625
7.20,-0.0005
7.20,-0.000375
7.20,-0.000375
7.21,-0.000625
7.21,-0.000625
7.22,-0.000375
7.22,-0.00075
7.22,-0.00075
7.23,-0.000375
7.23,-0.000375
7.24,-0.000625
7.24,-0.000625
7.24,-0.000375
7.25,-0.000625
7.25,-0.000625
7.26,-0.0005
7.26,-0.0005
7.26,-0.000625
7.27,-0.0005
7.27,-0.0005
7.28,-0.000625
7.28,-0.000625
7.28,-0.0005
7.29,-0.000375
7.29,-0.000375
7.30,-0.00075
7.30,-0.00075
7.30,0.003125
7.31,-0.0016250000000000001
7.31,-0.0016250000000000001
7.32,-0.000625
7.32,-0.000375
7.32,-0.000375
7.33,-0.000625
7.33,-0.000625
7.34,-0.0005
7.34,-0.000375
7.34,-0.000375
7.35,-0.000625
7.35,-0.000625
7.36,-0.000375
7.36,-0.0005
7.36,-0.0005
7.37,-0.0005
7.37,-0.0005
7.38,-0.000625
7.38,-0.0005
7.38,-0.0005
7.39,-0.000625
7.39,-0.000625
7.40,-0.00075
7.40,-0.000625
7.40,-0.000625
7.41,-0.00125
7.41,-0.00125
7.42,-0.000875
7.42,-0.000875
7.42,-0.001
7.43,-0.001375
7.43,-0.001375
7.44,-0.0011250000000000001
7.44,-0.0011250000000000001
7.44,-0.002125
7.45,-0.000375
7.45,-0.000375
7.46,-0.000875
7.46,-0.000875
7.46,-0.001375
7.47,-0.003125
7.47,-0.003125
7.48,-0.005625
7.48,-0.005625
7.48,-0.006875
7.49,-0.007125
7.49,-0.007125
7.50,-0.00725
7.50,-0.00725
7.50,-0.00775
7.51,-0.008125
7.51,-0.008125
7.52,-0.00725
7.52,-0.00725
7.52,-0.007
7.53,-0.00825
7.53,-0.00825
7.54,-0.008875000000000001
7.54,-0.008875000000000001
7.54,-0.009000000000000001
7.55,-0.009125
7.55,-0.009125
7.56,-0.008875000000000001
7.56,-0.008875000000000001
7.56,-0.008625
7.57,-0.008125
7.57,-0.008125
7.58,-0.006500000000000001
7.58,-0.006500000000000001
7.58,-0.0053750000000000004
7.59,-0.006
7.59,-0.006
7.60,-0.006125
7.60,-0.006125
7.60,-0.006
7.61,-0.006
7.61,-0.006
7.62,-0.006125
7.62,-0.006125
7.62,-0.006
7.63,-0.006
7.63,-0.005125
7.64,-0.004625
7.64,-0.004625
7.64,-0.005125
7.65,-0.005125
7.65,-0.0055
7.66,-0.0055
7.66,-0.0055
7.66,-0.005625
7.67,-0.005625
7.67,-0.005125
7.68,-0.00525
7.68,-0.00525
7.68,-0.00525
7.69,-0.00525
7.69,-0.005125
7.70,-0.004875
7.70,-0.004875
7.70,-0.004375
7.71,-0.004375
7.71,-0.003875
7.72,-0.004
7.72,-0.004
7.72,-0.004
7.73,-0.004
7.73,-0.003875
7.74,-0.004125
7.74,-0.004125
7.74,-0.003375
7.75,-0.003375
7.75,-0.000875
7.76,-0.00075
7.76,-0.00075
7.76,-0.000625
7.77,-0.000625
7.77,-0.000625
7.78,-0.000625
7.78,-0.000625
7.78,-0.000375
7.79,-0.000375
7.79,-0.000375
7.80,-0.000375
7.80,-0.0005
7.80,-0.000625
7.81,-0.000625
7.81,-0.0005
7.82,-0.0005
7.82,-0.000625
7.82,-0.0005
7.83,-0.0005
7.83,-0.0005
7.84,-0.0005
7.84,-0.0005
7.84,-0.000625
7.85,-0.000625
7.85,-0.0005
7.86,-0.0005
7.86,-0.0005
7.86,-0.0005
7.87,-0.0005
7.87,-0.0005
7.88,-0.0005
7.88,-0.000625
7.88,-0.000625
7.89,-0.000625
7.89,-0.000625
7.90,-0.000625
7.90,-0.0005
7.90,-0.0005
7.91,-0.0005
7.91,-0.0005
7.92,-0.0005
7.92,-0.0005
7.92,-0.0005
7.93,-0.0005
7.93,-0.0005
7.94,-0.0005
7.94,-0.0005
7.94,-0.0005
7.95,-0.0005
7.95,-0.0005
7.96,-0.0005
7.96,-0.0005
7.96,-0.0005
7.97,-0.000375
7.97,-0.00075
7.98,-0.00075
7.98,-0.000375
7.98,-0.000375
7.99,-0.0005
7.99,-0.000375
8.00,-0.000375
8.00,-0.00075
8.00,-0.00075
8.01,-0.000375
8.01,-0.0005
8.02,-0.0005
8.02,-0.000375
8.02,-0.000375
8.03,-0.000375
8.03,-0.000375
8.04,-0.000375
8.04,-0.000125
8.04,-0.000125
8.05,0.0005
8.05,0.002125
8.06,0.002125
8.06,-0.000125
8.06,-0.000125
8.07,0.002125
8.07,-0.000375
8.08,-0.000375
8.08,-0.000125
8.08,-0.000125
8.09,-0.000375
8.09,-0.000375
8.10,-0.00025
8.10,-0.00025
8.10,-0.00025
8.11,0.000125
8.11,0.000125
8.12,0.00075
8.12,0.0011250000000000001
8.12,0.0011250000000000001
8.13,0.0015
8.13,0.0015
8.14,0.0016250000000000001
8.14,0.0025
8.14,0.0025
8.15,0.002375
8.15,0.002375
8.16,0.003125
8.16,0.003625
8.16,0.003625
8.17,0.0045000000000000005
8.17,0.0045000000000000005
8.18,0.005125
8.18,0.0055
8.18,0.0055
8.19,0.00625
8.19,0.00625
8.20,0.0075
8.20,0.007125
8.20,0.007125
8.21,0.00675
8.21,0.00675
8.22,0.007125
8.22,0.006875
8.22,0.006875
8.23,0.007125
8.23,0.007125
8.24,0.006875
8.24,0.006875
8.24,0.00925
8.25,0.012
8.25,0.012
8.26,0.008
8.26,0.008
8.26,0.0085
8.27,0.008625
8.27,0.008625
8.28,0.00925
8.28,0.00925
8.28,0.010625
8.29,0.010375
8.29,0.010375
8.30,0.009875
8.30,0.009875
8.30,0.009375
8.31,0.00875
8.31,0.00875
8.32,0.008875000000000001
8.32,0.008875000000000001
8.32,0.00925
8.33,0.010125
8.33,0.010125
8.34,0.000625
8.34,0.000625
8.34,-0.000625
8.35,-0.000375
8.35,-0.000375
8.36,-0.0005
8.36,-0.0005
8.36,-0.000375
8.37,-0.000625
8.37,-0.000625
8.38,-0.00025
8.38,-0.0005
8.38,-0.0005
8.39,-0.00025
8.39,-0.00025
8.40,-0.0005
8.40,-0.0005
8.40,-0.0005
8.41,-0.000375
8.41,-0.000375
8.42,-0.0005
8.42,-0.0005
8.42,-0.0005
8.43,-0.000625
8.43,-0.000625
8.44,-0.00025
8.44,-0.000625
8.44,-0.000625
8.45,-0.000375
8.45,-0.000375
8.46,-0.000625
8.46,-0.000375
8.46,-0.000375
8.47,-0.000625
8.47,-0.000625
8.48,-0.0005
8.48,-0.0005
8.48,-0.0005
8.49,-0.0005
8.49,-0.0005
8.50,-0.0005
8.50,-0.0005
8.50,-0.000625
8.51,-0.000375
8.51,-0.000375
8.52,-0.00075
8.52,-0.00075
8.52,-0.000375
8.53,-0.00075
8.53,-0.00075
8.54,-0.000375
8.54,-0.000375
8.54,-0.000625
8.55,-0.000375
8.55,-0.000375
8.56,-0.0005
8.56,-0.0005
8.56,-0.0005
8.57,-0.000375
8.57,-0.000375
8.58,-0.000625
8.58,-0.000625
8.58,-0.000375
8.59,-0.000375
8.59,-0.000625
8.60,-0.000375
8.60,-0.000375
8.60,-0.00075
8.61,-0.00075
8.61,-0.000375
8.62,-0.000625
8.62,-0.000625
8.62,-0.000375
8.63,-0.000375
8.63,-0.0005
8.64,-0.0005
8.64,-0.0005
8.64,-0.000625
8.65,-0.000625
8.65,-0.0005
8.66,-0.0005
8.66,-0.0005
8.66,-0.0005
8.67,-0.0005
8.67,-0.0005
8.68,-0.0005
8.68,-0.0005
8.68,-0.000625
8.69,-0.000625
8.69,-0.0005
8.70,-0.0005
8.70,-0.0005
8.70,-0.0005
8.71,-0.0005
8.71,-0.0005
8.72,-0.000625
8.72,-0.000625
8.72,-0.000625
8.73,-0.00075
8.73,-0.00075
8.74,-0.0011250000000000001
8.74,-0.0011250000000000001
8.74,-0.000875
8.75,-0.000875
8.75,-0.0015
8.76,-0.00075
8.76,-0.00075
8.76,-0.0011250000000000001
8.77,-0.0011250000000000001
8.77,-0.002
8.78,-0.000875
8.78,-0.000875
8.78,-0.000875
8.79,-0.000875
8.79,-0.00175
8.80,-0.004125
8.80,-0.004125
8.80,-0.00625
8.81,-0.00625
8.81,-0.007
8.82,-0.007125
8.82,-0.007125
8.82,-0.0073750000000000005
8.83,-0.0073750000000000005
8.83,-0.008
8.84,-0.008
8.84,-0.008
8.84,-0.006875
8.85,-0.006875
8.85,-0.00725
8.86,-0.00725
8.86,-0.008625
8.86,-0.008875000000000001
8.87,-0.008875000000000001
8.87,-0.009000000000000001
8.88,-0.009000000000000001
8.88,-0.009000000000000001
8.88,-0.008625
8.89,-0.008625
8.89,-0.008375
8.90,-0.008375
8.90,-0.007875
8.90,-0.003125
8.91,-0.003125
8.91,-0.00575
8.92,-0.00575
8.92,-0.006
8.92,-0.006
8.93,-0.006125
8.93,-0.006125
8.94,-0.006125
8.94,-0.006
8.94,-0.006
8.95,-0.006125
8.95,-0.006
8.96,-0.006
8.96,-0.00475
8.96,-0.00475
8.97,-0.00475
8.97,-0.005125
8.98,-0.005125
8.98,-0.0055
8.98,-0.0055
8.99,-0.0055
8.99,-0.0053750000000000004
9.00,-0.0053750000000000004
9.00,-0.00525
9.00,-0.00525
9.01,-0.00525
9.01,-0.00525
9.02,-0.005125
9.02,-0.005
9.02,-0.005
9.03,-0.00475
9.03,-0.00475
9.04,-0.004
9.04,-0.003875
9.04,-0.003875
9.05,-0.004
9.05,-0.004
9.06,-0.004125
9.06,-0.004125
9.06,-0.004125
9.07,-0.00425
9.07,-0.00425
9.08,-0.00275
9.08,-0.00275
9.08,-0.000875
9.09,-0.000625
9.09,-0.000625
9.10,-0.000625
9.10,-0.000625
9.10,-0.000625
9.11,-0.0005
9.11,-0.0005
9.12,-0.000625
9.12,-0.000625
9.12,-0.0005
9.13,-0.000625
9.13,-0.000625
9.14,-0.000625
9.14,-0.000625
9.14,-0.0005
9.15,-0.0005
9.15,-0.0005
9.16,-0.0005
9.16,-0.0005
9.16,-0.000625
9.17,-0.000625
9.17,-0.0005
9.18,-0.000375
9.18,-0.000375
9.18,-0.0005
9.19,-0.0005
9.19,-0.00075
9.20,-0.000625
9.20,-0.000625
9.20,-0.0005
9.21,-0.0005
9.21,-0.0005
9.22,-0.0005
9.22,-0.0005
9.22,-0.0005
9.23,-0.0005
9.23,-0.0005
9.24,-0.0005
9.24,-0.0005
9.24,-0.0005
9.25,-0.0005
9.25,-0.0005
9.26,-0.0005
9.26,-0.0005
9.26,-0.000625
9.27,-0.000625
9.27,-0.0005
9.28,-0.0005
9.28,-0.000625
9.28,-0.000625
9.29,-0.000625
9.29,-0.0005
9.30,-0.0005
9.30,-0.000625
9.30,-0.000625
9.31,-0.000375
9.31,-0.000625
9.32,-0.000625
9.32,-0.0005
9.32,-0.0005
9.33,-0.0005
9.33,-0.0005
9.34,-0.0005
9.34,-0.000375
9.34,-0.000375
9.35,-0.000625
9.35,-0.00025
9.36,-0.00025
9.36,-0.000625
9.36,-0.000625
9.37,-0.00025
9.37,-0.00025
9.38,-0.000625
9.38,-0.000125
9.38,-0.000125
9.39,-0.00025
9.39,-0.00025
9.40,0.00125
9.40,0.00125
9.40,0.00125
9.41,0.000125
9.41,0.000125
9.42,0.00175
9.42,-0.000375
9.42,-0.000375
9.43,-0.000125
9.43,-0.000125
9.44,-0.0005
9.44,-0.000125
9.44,-0.000125
9.45,-0.00025
9.45,-0.00025
9.46,0.0005
9.46,0.0005
9.46,0.00075
9.47,0.001375
9.47,0.001375
9.48,0.0015
9.48,0.0015
9.48,0.001875
9.49,0.002375
9.49,0.002375
9.50,0.0025
9.50,0.0025
9.50,0.003125
9.51,0.00375
9.51,0.00375
9.52,0.00475
9.52,0.00475
9.52,0.004875
9.53,0.004875
9.53,0.00575
9.54,0.006125
9.54,0.006125
9.54,0.010750000000000001
9.55,0.010750000000000001
9.55,0.007
9.56,0.007
9.56,0.007
9.56,0.007125
9.57,0.007125
9.57,0.007
9.58,0.007125
9.58,0.007125
9.58,0.006875
9.59,0.006875
9.59,0.0075
9.60,0.0075
9.60,0.010125
9.60,0.008125
9.61,0.008125
9.61,0.0085
9.62,0.0085
9.62,0.009000000000000001
9.62,0.00925
9.63,0.00925
9.63,0.010750000000000001
9.64,0.010750000000000001
9.64,0.01025
9.64,0.009625
9.65,0.009625
9.65,0.009375
9.66,0.009375
9.66,0.008625
9.66,0.009000000000000001
9.67,0.009000000000000001
9.67,0.00925
9.68,0.00925
9.68,0.010375
9.68,-0.000625
9.69,-0.000625
9.69,-0.0005
9.70,-0.0005
9.70,-0.000625
9.70,-0.000375
9.71,-0.000375
9.71,-0.0005
9.72,-0.0005
9.72,-0.0005
9.72,-0.000375
9.73,-0.000375
9.73,-0.0005
9.74,-0.0005
9.74,-0.00025
9.74,-0.000625
9.75,-0.000625
9.75,-0.000375
9.76,-0.000375
9.76,-0.000625
9.76,-0.000625
9.77,-0.0005
9.77,-0.000625
9.78,-0.000625
9.78,-0.0005
9.78,-0.0005
9.79,-0.000375
9.79,-0.000625
9.80,-0.000625
9.80,-0.0005
9.80,-0.0005
9.81,-0.00075
9.81,-0.000375
9.82,-0.000375
9.82,-0.000625
9.82,-0.000625
9.83,-0.000375
9.83,-0.000625
9.84,-0.000625
9.84,-0.000375
9.84,-0.000375
9.85,-0.0005
9.85,-0.000375
9.86,-0.000375
9.86,-0.0005
9.86,-0.0005
9.87,-0.0005
9.87,-0.0005
9.88,-0.0005
9.88,-0.0005
9.88,-0.0005
9.89,-0.000375
9.89,-0.000625
9.90,-0.000625
9.90,-0.00025
9.90,-0.00025
9.91,-0.000625
9.91,-0.000375
9.92,-0.000375
9.92,-0.000625
9.92,-0.000625
9.93,-0.000375
9.93,-0.000625
9.94,-0.000625
9.94,-0.000625
9.94,-0.000625
9.95,-0.000375
9.95,-0.000625
9.96,-0.000625
9.96,-0.000375
9.96,-0.000375
9.97,-0.000625
9.97,-0.0005
9.98,-0.0005
9.98,-0.0005
9.98,-0.0005
9.99,-0.000625
9.99,-0.0005
10.00,-0.0005
10.00,-0.0005
10.00,-0.0005
10.01,-0.000625
10.01,-0.000625
10.02,-0.000375
10.02,-0.000625
10.02,-0.000625
10.03,-0.000375
10.03,-0.000375
10.04,-0.00025
10.04,-0.000625
10.04,-0.000625
10.05,-0.0005
10.05,-0.0005
10.06,-0.000625
10.06,-0.000625
10.06,-0.000625
10.07,-0.000625
10.07,-0.000625
10.08,-0.00075
10.08,-0.00125
10.08,-0.00125
10.09,-0.000875
10.09,-0.000875
10.10,-0.0015
10.10,-0.001
10.10,-0.001
10.11,-0.001375
10.11,-0.001375
10.12,-0.001875
10.12,-0.000875
10.12,-0.000875
10.13,-0.0011250000000000001
10.13,-0.0011250000000000001
10.14,-0.002
10.14,-0.002
10.14,-0.00425
10.15,-0.0063750000000000005
10.15,-0.0063750000000000005
10.16,-0.007
10.16,-0.007
10.16,-0.007125
10.17,-0.0073750000000000005
10.17,-0.008125
10.18,-0.008125
10.18,-0.008
10.18,-0.008
10.19,-0.00675
10.19,-0.0073750000000000005
10.20,-0.0073750000000000005
10.20,-0.00875
10.20,-0.00875
10.21,-0.008875000000000001
10.21,-0.009125
10.22,-0.009125
10.22,-0.00875
10.22,-0.00875
10.23,-0.0085
10.23,-0.008375
10.24,-0.008375
10.24,-0.007875
10.24,-0.007875
10.25,-0.0016250000000000001
10.25,-0.00575
10.26,-0.00575
10.26,-0.006
10.26,-0.006
10.27,-0.006125
10.27,-0.006
10.28,-0.006
10.28,-0.006125
10.28,-0.006125
10.29,-0.006125
10.29,-0.006125
10.30,-0.005875
10.30,-0.004625
10.30,-0.004625
10.31,-0.004875
10.31,-0.004875
10.32,-0.00525
10.32,-0.0055
10.32,-0.0055
10.33,-0.0053750000000000004
10.33,-0.00525
10.34,-0.00525
10.34,-0.00525
10.34,-0.00525
10.35,-0.00525
10.35,-0.00525
10.36,-0.005125
10.36,-0.004875
10.36,-0.004875
10.37,-0.00475
10.37,-0.00475
10.38,-0.004125
10.38,-0.00375
10.38,-0.00375
10.39,-0.003875
10.39,-0.003875
10.40,-0.004
10.40,-0.004125
10.40,-0.004125
10.41,-0.004125
10.41,-0.004125
10.42,-0.0025
10.42,-0.00075
10.42,-0.00075
10.43,-0.000625
10.43,-0.000625
10.44,-0.000625
10.44,-0.0005
10.44,-0.0005
10.45,-0.0005
10.45,-0.0005
10.46,-0.000625
10.46,-0.000625
10.46,-0.000625
10.47,-0.0005
10.47,-0.0005
10.48,-0.0005
10.48,-0.000375
10.48,-0.000375
10.49,-0.0005
10.49,-0.0005
10.50,-0.0005
10.50,-0.0005
10.50,-0.0005
10.51,-0.0005
10.51,-0.000625
10.52,-0.000625
10.52,-0.000375
10.52,-0.000375
10.53,-0.0005
10.53,-0.000375
10.54,-0.000375
10.54,-0.0005
10.54,-0.0005
10.55,-0.0005
10.55,-0.000625
10.56,-0.000625
10.56,-0.000625
10.56,-0.000625
10.57,-0.0005
10.57,-0.0005
10.58,-0.000375
10.58,-0.0005
10.58,-0.0005
10.59,-0.0005
10.59,-0.0005
10.60,-0.0005
10.60,-0.000625
10.60,-0.000625
10.61,-0.000625
10.61,-0.000625
10.62,-0.0005
10.62,-0.0005
10.62,-0.0005
10.63,-0.000375
10.63,-0.000375
10.64,-0.000625
10.64,-0.0005
10.64,-0.0005
10.65,-0.000375
10.65,-0.000375
10.66,-0.000625
10.66,-0.00025
10.66,-0.00025
10.67,-0.00075
10.67,-0.00075
10.68,-0.000375
10.68,-0.000625
10.68,-0.000625
10.69,-0.000375
10.69,-0.000375
10.70,-0.0005
10.70,-0.000375
10.70,-0.000375
10.71,-0.00025
10.71,-0.00025
10.72,-0.00025
10.72,0.000375
10.72,0.000375
10.73,0.002
10.73,0.002
10.74,0.000375
10.74,0.001875
10.74,0.001875
10.75,-0.000375
10.75,-0.000375
10.76,-0.000375
10.76,-0.000375
10.76,-0.000375
10.77,-0.00025
10.77,-0.00025
10.78,-0.00025
10.78,0.000125
10.78,0.0005
10.79,0.0005
10.79,0.0011250000000000001
10.80,0.00125
10.80,0.00125
10.80,0.001875
10.81,0.001875
10.81,0.001875
10.82,0.0025
10.82,0.0025
10.82,0.002625
10.83,0.0035
10.83,0.0035
10.84,0.00425
10.84,0.005
10.84,0.005
10.85,0.0055
10.85,0.006
10.86,0.006
10.86,0.0135
10.86,0.0135
10.87,0.0073750000000000005
10.87,0.010750000000000001
10.88,0.010750000000000001
10.88,0.006875
10.88,0.007125
10.89,0.007125
10.89,0.00675
10.90,0.007
10.90,0.007
10.90,0.00675
10.91,0.00675
10.91,0.010375
10.92,0.007875
10.92,0.007875
10.92,0.007875
10.93,0.009000000000000001
10.93,0.009000000000000001
10.94,0.008875000000000001
10.94,0.011375
10.94,0.011375
10.95,0.01
10.95,0.01
10.96,0.01025
10.96,0.00925
10.96,0.00925
10.97,0.009125
10.97,0.00875
10.98,0.00875
10.98,0.009000000000000001
10.98,0.009875
10.99,0.009875
10.99,0.0045000000000000005
11.00,0.0045000000000000005
11.00,-0.0005
11.00,-0.000625
11.01,-0.000625
11.01,-0.000375
11.02,-0.000625
11.02,-0.000625
11.02,-0.000375
11.03,-0.000625
11.03,-0.000625
11.04,-0.000375
11.04,-0.000375
11.04,-0.000625
11.05,-0.000375
11.05,-0.000375
11.06,-0.0005
11.06,-0.0005
11.06,-0.0005
11.07,-0.0005
11.07,-0.0005
11.08,-0.000625
11.08,-0.000375
11.08,-0.000375
11.09,-0.00075
11.09,-0.000375
11.10,-0.000375
11.10,-0.000625
11.10,-0.000625
11.11,-0.000375
11.11,-0.0005
11.12,-0.0005
11.12,-0.0005
11.12,-0.0005
11.13,-0.0005
11.13,-0.000625
11.14,-0.000375
11.14,-0.000375
11.14,-0.000625
11.15,-0.000625
11.15,-0.000375
11.16,-0.000625
11.16,-0.000625
